cube,imperfect_lines,orbit_size,solver_result,solve_seconds,drat_trim,verify_seconds,proof_bytes,proof_sha256
73,1,2,3,5,9,10,36,UNSAT,9.0,VERIFIED,1.7,3123007,b687c260d7d901fab6feb6fef8aec6d42ff479b0f1878ebc0cd128665fc06279
74,1,2,3,5,9,11,36,UNSAT,12.5,VERIFIED,2.3,3271601,86a7482e75bb721802cae74f5ab0877cade4c54c9fefba68a68ee0a42e12c3f0
75,1,2,3,5,9,12,36,UNSAT,23.2,VERIFIED,33.8,6633274,ca55657550a96066d4bfccf3cfd89b05129cb027f1577c838514e78da4bdb2f3
76,1,2,3,5,9,13,36,UNSAT,14.0,VERIFIED,3.8,6126854,816b731e2c3d88e8e1bb9defaacc3c0765a6544b4ee4d4f54fb2587b6ef3be20
77,1,2,3,5,9,14,36,UNSAT,8.7,VERIFIED,1.9,3543585,38be42740c3c52384dada276c8ca841627b0855b175409c2da7b67ffffb4c177
78,1,2,3,5,9,15,36,UNSAT,17.2,VERIFIED,6.8,7134474,45a48de57b590bacbe6032b6bda6ea28aaf580aa561e5552d737f051a3550cf8
79,1,2,3,5,9,16,36,UNSAT,11.4,VERIFIED,42.3,7170165,cff3a13293fc581c6a90596fc3f14f60357a369acffa00c0aaac9b10baeea3fb
80,1,2,3,5,9,17,36,UNSAT,5.3,VERIFIED,2.9,3080668,81e28a3b31ae0a1afffb486f89b19175e6a0bf0acc00102c7fd598efd46399b2
81,1,2,3,5,10,11,36,UNSAT,13.8,VERIFIED,50.7,7056615,68fbc52f499452d2585fc739b61bb687d9398b34e49cbf413f3b2a6e1b15067c
82,1,2,3,5,10,12,36,UNSAT,12.9,VERIFIED,65.2,7631076,fadec0c2a4829338b3fab448da69633f87fd617d9ba0f2eb6dc80a993b37f905
83,1,2,3,5,10,13,36,UNSAT,10.9,VERIFIED,48.6,8460705,11c7d4b88eaa7c407696e8812a572f8b227942a0c1cebaefcb6f67d3902e374b
84,1,2,3,5,10,14,36,UNSAT,6.0,VERIFIED,2.0,2968978,1d9bc53a7518934a6f0cc99d5724d9e3aa38c9c7ee01287fac902b59d12d6ab5
85,1,2,3,5,10,15,36,UNSAT,20.6,VERIFIED,154.3,35379064,a1caf4824539377f8ec235b9cf45073fbf5bc896733ba093703f45673054ef6a
86,1,2,3,5,10,16,36,UNSAT,5.5,VERIFIED,2.2,3173466,a0fc9d082a3f3c55fae411649fadec6290c3a89319d336be9e2f13fcb6669e5f
