solution 102: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 5), (6, 4, 2), (6, 4, 17), (6, 7, 5), (6, 16, 11), (6, 16, 17), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 5), (12, 4, 17), (12, 7, 5), (12, 7, 8), (12, 13, 8), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 5), (3, 4, 2), (6, 16, 17), (9, 13, 14), (12, 7, 8), (15, 10, 11)]
solution 103: n=35 disc=1  triangles=[(0, 1, 17), (0, 7, 5), (0, 7, 17), (3, 1, 2), (3, 1, 14), (3, 4, 11), (3, 10, 11), (3, 10, 14), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 1, 14), (15, 1, 17), (15, 16, 17)]  empty=[(0, 7, 5), (3, 1, 2), (6, 4, 11), (9, 10, 14), (12, 13, 8), (15, 16, 17)]
solution 104: n=35 disc=1  triangles=[(0, 1, 17), (0, 7, 5), (0, 7, 17), (3, 1, 2), (3, 1, 17), (3, 4, 11), (3, 10, 11), (3, 10, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 7, 5), (3, 1, 2), (6, 4, 11), (9, 10, 14), (12, 13, 8), (15, 16, 17)]
solution 105: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 5), (0, 7, 14), (3, 1, 2), (3, 1, 14), (3, 4, 11), (3, 10, 11), (3, 10, 14), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 17), (12, 13, 8), (15, 7, 14), (15, 7, 17), (15, 16, 17)]  empty=[(0, 7, 5), (3, 1, 2), (6, 4, 11), (9, 10, 14), (12, 13, 8), (15, 16, 17)]
solution 106: n=35 disc=1  triangles=[(0, 1, 17), (0, 7, 5), (0, 7, 17), (3, 1, 2), (3, 1, 17), (3, 4, 11), (3, 10, 11), (3, 10, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 7, 5), (3, 1, 2), (6, 4, 11), (9, 10, 17), (12, 13, 14), (15, 16, 8)]
solution 107: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 5), (0, 7, 14), (3, 1, 2), (3, 1, 14), (3, 4, 11), (3, 10, 11), (3, 10, 14), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 7, 5), (3, 1, 2), (6, 4, 11), (9, 10, 17), (12, 13, 14), (15, 16, 8)]
solution 108: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 11), (3, 7, 2), (3, 7, 14), (3, 10, 11), (3, 10, 14), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 10, 14), (12, 10, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 4, 5), (3, 7, 2), (6, 1, 11), (9, 10, 17), (12, 13, 14), (15, 16, 8)]
solution 109: n=35 disc=1  triangles=[(0, 1, 11), (0, 4, 5), (0, 4, 11), (3, 4, 11), (3, 7, 2), (3, 7, 17), (3, 10, 11), (3, 10, 17), (6, 1, 2), (6, 1, 11), (6, 7, 2), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 7, 14), (12, 7, 17), (12, 13, 14), (15, 7, 8), (15, 7, 14), (15, 16, 8)]  empty=[(0, 4, 5), (3, 7, 2), (6, 1, 11), (9, 10, 17), (12, 13, 14), (15, 16, 8)]
solution 110: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 2), (6, 1, 11), (6, 1, 17), (6, 4, 8), (6, 4, 17), (6, 7, 8), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 1, 2), (12, 1, 14), (12, 4, 2), (12, 4, 17), (12, 13, 14), (15, 1, 14), (15, 1, 17), (15, 16, 17)]  empty=[(0, 1, 11), (3, 4, 2), (6, 7, 8), (9, 10, 5), (12, 13, 14), (15, 16, 17)]
solution 111: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 2), (6, 1, 11), (6, 1, 14), (6, 4, 8), (6, 4, 14), (6, 7, 8), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 1, 2), (12, 1, 14), (12, 4, 2), (12, 4, 17), (12, 13, 14), (15, 4, 14), (15, 4, 17), (15, 16, 17)]  empty=[(0, 1, 11), (3, 4, 2), (6, 7, 8), (9, 10, 5), (12, 13, 14), (15, 16, 17)]
solution 112: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 2), (6, 1, 11), (6, 1, 14), (6, 4, 8), (6, 4, 14), (6, 7, 8), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 14), (12, 13, 14), (15, 1, 14), (15, 1, 17), (15, 16, 17)]  empty=[(0, 1, 11), (3, 4, 2), (6, 7, 8), (9, 10, 5), (12, 13, 14), (15, 16, 17)]
solution 113: n=35 disc=1  triangles=[(0, 1, 11), (0, 10, 5), (0, 10, 11), (3, 4, 2), (6, 1, 11), (6, 1, 17), (6, 4, 8), (6, 4, 17), (6, 7, 8), (9, 4, 5), (9, 4, 8), (9, 10, 5), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 14), (12, 13, 14), (15, 4, 14), (15, 4, 17), (15, 16, 17)]  empty=[(0, 1, 11), (3, 4, 2), (6, 7, 8), (9, 10, 5), (12, 13, 14), (15, 16, 17)]
solution 114: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 8), (3, 7, 2), (3, 7, 8), (6, 7, 11), (9, 1, 2), (9, 1, 5), (9, 4, 5), (9, 4, 8), (9, 10, 14), (9, 13, 2), (9, 13, 14), (12, 7, 2), (12, 7, 11), (12, 10, 11), (12, 10, 17), (12, 13, 2), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 8), (6, 7, 11), (9, 10, 14), (12, 13, 2), (15, 16, 17)]
solution 115: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 7, 2), (3, 7, 11), (6, 1, 2), (6, 1, 5), (6, 4, 5), (6, 4, 11), (6, 7, 2), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 7, 8), (12, 7, 11), (12, 10, 11), (12, 10, 17), (12, 13, 8), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 11), (6, 7, 2), (9, 10, 14), (12, 13, 8), (15, 16, 17)]
solution 116: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 17), (6, 7, 2), (6, 10, 11), (6, 10, 17), (9, 4, 2), (9, 4, 14), (9, 7, 2), (9, 7, 8), (9, 10, 14), (12, 1, 5), (12, 1, 17), (12, 4, 5), (12, 4, 14), (12, 13, 14), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 10, 11), (9, 7, 8), (12, 13, 14), (15, 16, 17)]
solution 117: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 5), (3, 7, 5), (3, 7, 8), (3, 13, 2), (3, 13, 8), (6, 7, 17), (6, 10, 11), (6, 10, 17), (9, 10, 17), (9, 13, 8), (9, 13, 14), (9, 16, 14), (9, 16, 17), (12, 7, 5), (12, 7, 17), (12, 13, 5), (15, 16, 14)]  empty=[(0, 1, 2), (3, 4, 5), (6, 10, 11), (9, 13, 8), (12, 7, 17), (15, 16, 14)]
solution 118: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 10, 11), (3, 10, 17), (3, 13, 2), (3, 13, 14), (3, 16, 14), (3, 16, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 7, 8), (9, 7, 17), (9, 10, 17), (12, 1, 2), (12, 1, 5), (12, 7, 5), (12, 7, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 5), (3, 10, 17), (6, 4, 11), (9, 7, 8), (12, 13, 2), (15, 16, 14)]
solution 119: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 7, 8), (3, 7, 17), (3, 10, 8), (3, 10, 11), (3, 13, 2), (3, 13, 14), (3, 16, 14), (3, 16, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 8), (12, 1, 2), (12, 1, 5), (12, 7, 5), (12, 7, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 5), (3, 13, 2), (6, 4, 11), (9, 10, 8), (12, 7, 17), (15, 16, 14)]
solution 120: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 11), (3, 7, 8), (3, 7, 17), (3, 10, 8), (3, 10, 11), (3, 13, 2), (3, 13, 14), (3, 16, 14), (3, 16, 17), (6, 4, 5), (6, 4, 11), (6, 7, 5), (9, 10, 8), (12, 1, 2), (12, 1, 5), (12, 7, 5), (12, 7, 17), (12, 13, 2), (15, 16, 14)]  empty=[(0, 1, 5), (3, 7, 17), (6, 4, 11), (9, 10, 8), (12, 13, 2), (15, 16, 14)]
solution 121: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 11), (6, 4, 2), (6, 4, 5), (6, 7, 8), (6, 13, 5), (6, 13, 8), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 1, 5), (12, 1, 11), (12, 10, 11), (12, 10, 17), (12, 13, 5), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 7, 8), (9, 13, 14), (12, 10, 11), (15, 16, 17)]
solution 122: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 11), (6, 4, 2), (6, 4, 5), (6, 7, 17), (6, 16, 5), (6, 16, 17), (9, 7, 8), (9, 7, 17), (9, 10, 17), (12, 1, 5), (12, 1, 11), (12, 10, 11), (12, 10, 17), (12, 13, 5), (15, 13, 5), (15, 13, 14), (15, 16, 5)]  empty=[(0, 1, 5), (3, 4, 2), (6, 16, 17), (9, 7, 8), (12, 10, 11), (15, 13, 14)]
solution 123: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 11), (6, 4, 2), (6, 4, 5), (6, 7, 14), (6, 13, 5), (6, 13, 14), (9, 7, 8), (9, 7, 17), (9, 10, 17), (12, 1, 5), (12, 1, 11), (12, 10, 11), (12, 10, 17), (12, 13, 5), (15, 7, 14), (15, 7, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 13, 14), (9, 7, 8), (12, 10, 11), (15, 16, 17)]
solution 124: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 11), (6, 4, 2), (6, 4, 5), (6, 7, 14), (6, 13, 5), (6, 13, 14), (9, 7, 8), (9, 7, 14), (9, 10, 14), (12, 1, 5), (12, 1, 11), (12, 10, 11), (12, 10, 17), (12, 13, 5), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 5), (3, 4, 2), (6, 13, 14), (9, 7, 8), (12, 10, 11), (15, 16, 17)]
solution 125: n=35 disc=1  triangles=[(0, 1, 5), (3, 4, 2), (6, 1, 2), (6, 1, 11), (6, 4, 2), (6, 4, 5), (6, 7, 14), (6, 13, 5), (6, 13, 14), (9, 7, 8), (9, 7, 14), (9, 10, 14), (12, 1, 5), (12, 1, 11), (12, 13, 5), (12, 16, 11), (12, 16, 17), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 5), (3, 4, 2), (6, 13, 14), (9, 7, 8), (12, 16, 17), (15, 10, 11)]
solution 126: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 5), (3, 13, 5), (3, 13, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 13, 2), (6, 13, 14), (6, 16, 2), (6, 16, 11), (9, 7, 8), (9, 7, 14), (9, 10, 14), (12, 13, 17), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 2), (3, 4, 5), (6, 16, 11), (9, 7, 8), (12, 13, 17), (15, 10, 14)]
solution 127: n=35 disc=1  triangles=[(0, 1, 2), (0, 16, 2), (0, 16, 5), (3, 4, 5), (3, 13, 2), (3, 13, 17), (3, 16, 5), (3, 16, 17), (6, 7, 14), (6, 13, 2), (6, 13, 14), (6, 16, 2), (6, 16, 11), (9, 7, 8), (9, 7, 14), (9, 10, 14), (12, 13, 17), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 2), (3, 4, 5), (6, 16, 11), (9, 7, 8), (12, 13, 17), (15, 10, 14)]
solution 128: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 5), (12, 7, 17), (12, 10, 5), (12, 10, 11), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 7, 8), (3, 4, 5), (6, 16, 17), (9, 1, 2), (12, 10, 11), (15, 13, 14)]
solution 129: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 5), (12, 7, 17), (12, 10, 5), (12, 10, 11), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 1, 8), (3, 4, 5), (6, 16, 11), (9, 10, 2), (12, 7, 17), (15, 13, 14)]
solution 130: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 5), (12, 7, 17), (12, 10, 5), (12, 10, 14), (12, 13, 14), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 8), (3, 4, 5), (6, 7, 17), (9, 10, 2), (12, 13, 14), (15, 16, 11)]
solution 131: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 5), (12, 7, 17), (12, 10, 5), (12, 10, 14), (12, 13, 14), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 7, 8), (3, 4, 5), (6, 16, 17), (9, 1, 2), (12, 13, 14), (15, 10, 11)]
solution 132: n=35 disc=1  triangles=[(0, 1, 8), (0, 10, 5), (0, 10, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 8), (12, 7, 17), (12, 10, 8), (12, 10, 14), (12, 13, 14), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 10, 8), (3, 4, 5), (6, 7, 17), (9, 1, 2), (12, 13, 14), (15, 16, 11)]
solution 133: n=35 disc=1  triangles=[(0, 1, 8), (0, 10, 5), (0, 10, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 8), (12, 7, 17), (12, 10, 8), (12, 10, 14), (12, 13, 14), (15, 10, 11), (15, 10, 14), (15, 16, 11)]  empty=[(0, 1, 8), (3, 4, 5), (6, 7, 17), (9, 10, 2), (12, 13, 14), (15, 16, 11)]
solution 134: n=35 disc=1  triangles=[(0, 1, 8), (0, 10, 5), (0, 10, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 8), (12, 7, 17), (12, 10, 8), (12, 10, 11), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 1, 8), (3, 4, 5), (6, 16, 11), (9, 10, 2), (12, 7, 17), (15, 13, 14)]
solution 135: n=35 disc=1  triangles=[(0, 1, 8), (0, 10, 5), (0, 10, 8), (3, 4, 5), (3, 10, 2), (3, 10, 5), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 7, 8), (12, 7, 17), (12, 10, 8), (12, 10, 11), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 10, 8), (3, 4, 5), (6, 16, 11), (9, 1, 2), (12, 7, 17), (15, 13, 14)]
solution 136: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 4, 5), (12, 4, 14), (12, 7, 5), (12, 7, 17), (12, 13, 14), (15, 4, 11), (15, 4, 14), (15, 16, 11)]  empty=[(0, 7, 5), (3, 10, 2), (6, 16, 17), (9, 1, 8), (12, 13, 14), (15, 4, 11)]
solution 137: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 4, 5), (12, 4, 11), (12, 7, 5), (12, 7, 17), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 7, 5), (3, 10, 2), (6, 16, 17), (9, 1, 8), (12, 4, 11), (15, 13, 14)]
solution 138: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 4, 5), (12, 4, 11), (12, 7, 5), (12, 7, 17), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 1, 8), (3, 4, 11), (6, 16, 17), (9, 10, 2), (12, 7, 5), (15, 13, 14)]
solution 139: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 11), (3, 10, 2), (3, 10, 11), (6, 7, 17), (6, 16, 11), (6, 16, 17), (9, 1, 2), (9, 1, 8), (9, 10, 2), (12, 4, 5), (12, 4, 11), (12, 7, 5), (12, 7, 17), (12, 13, 11), (15, 13, 11), (15, 13, 14), (15, 16, 11)]  empty=[(0, 7, 8), (3, 10, 11), (6, 16, 17), (9, 1, 2), (12, 4, 5), (15, 13, 14)]
solution 140: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 13, 11), (6, 13, 14), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 8), (3, 16, 17), (6, 13, 14), (9, 10, 11), (12, 4, 5), (15, 1, 2)]
solution 141: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 13, 11), (6, 13, 14), (9, 10, 11), (9, 13, 8), (9, 13, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 13, 8), (3, 16, 17), (6, 7, 14), (9, 10, 11), (12, 4, 5), (15, 1, 2)]
solution 142: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 14), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 1, 11), (6, 1, 14), (6, 7, 14), (9, 1, 8), (9, 1, 11), (9, 10, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 1, 8), (3, 4, 17), (6, 7, 14), (9, 10, 11), (12, 13, 5), (15, 16, 2)]
solution 143: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 14), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 1, 11), (6, 1, 14), (6, 7, 14), (9, 1, 8), (9, 1, 11), (9, 10, 11), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 8), (3, 4, 17), (6, 1, 14), (9, 10, 11), (12, 13, 5), (15, 16, 2)]
solution 144: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 8), (3, 16, 17), (6, 10, 11), (9, 13, 14), (12, 4, 5), (15, 1, 2)]
solution 145: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 17), (3, 16, 2), (3, 16, 17), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 4, 5), (12, 4, 17), (12, 13, 5), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 14), (3, 16, 17), (6, 10, 11), (9, 13, 8), (12, 4, 5), (15, 1, 2)]
solution 146: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 5), (3, 16, 2), (3, 16, 5), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 13, 5), (12, 16, 5), (12, 16, 17), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 14), (3, 4, 5), (6, 10, 11), (9, 13, 8), (12, 16, 17), (15, 1, 2)]
solution 147: n=35 disc=1  triangles=[(0, 1, 14), (0, 7, 8), (0, 7, 14), (0, 13, 5), (0, 13, 8), (3, 4, 5), (3, 16, 2), (3, 16, 5), (6, 7, 14), (6, 10, 11), (6, 10, 14), (9, 10, 14), (9, 13, 8), (9, 13, 14), (12, 13, 5), (12, 16, 5), (12, 16, 17), (15, 1, 2), (15, 1, 14), (15, 16, 2)]  empty=[(0, 7, 8), (3, 4, 5), (6, 10, 11), (9, 13, 14), (12, 16, 17), (15, 1, 2)]
solution 148: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 2), (6, 4, 2), (6, 4, 5), (6, 7, 5), (6, 13, 2), (6, 13, 11), (9, 1, 2), (9, 1, 8), (9, 10, 14), (9, 13, 2), (9, 13, 14), (12, 10, 11), (12, 10, 17), (12, 13, 11), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 8), (3, 4, 2), (6, 7, 5), (9, 10, 14), (12, 13, 11), (15, 16, 17)]
solution 149: n=35 disc=1  triangles=[(0, 1, 8), (0, 7, 5), (0, 7, 8), (3, 4, 2), (6, 4, 2), (6, 4, 5), (6, 7, 5), (6, 13, 2), (6, 13, 11), (9, 1, 2), (9, 1, 8), (9, 10, 14), (9, 13, 2), (9, 13, 14), (12, 10, 11), (12, 10, 17), (12, 13, 11), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 8), (3, 4, 2), (6, 7, 5), (9, 13, 14), (12, 10, 11), (15, 16, 17)]
solution 150: n=35 disc=1  triangles=[(0, 1, 17), (0, 10, 5), (0, 10, 17), (3, 4, 2), (6, 7, 11), (9, 10, 17), (9, 13, 8), (9, 13, 14), (9, 16, 14), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 5), (12, 7, 8), (12, 7, 11), (12, 10, 5), (12, 10, 11), (12, 13, 8), (15, 16, 14)]  empty=[(0, 10, 5), (3, 4, 2), (6, 7, 11), (9, 13, 8), (12, 1, 17), (15, 16, 14)]
solution 151: n=35 disc=1  triangles=[(0, 1, 17), (0, 10, 5), (0, 10, 17), (3, 4, 2), (6, 7, 11), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 5), (12, 10, 5), (12, 10, 11), (12, 13, 11), (15, 7, 8), (15, 7, 11), (15, 13, 11), (15, 13, 14), (15, 16, 8)]  empty=[(0, 10, 5), (3, 4, 2), (6, 7, 11), (9, 16, 8), (12, 1, 17), (15, 13, 14)]
solution 152: n=35 disc=1  triangles=[(0, 1, 17), (0, 10, 5), (0, 10, 17), (3, 4, 2), (6, 7, 11), (9, 10, 17), (9, 16, 8), (9, 16, 17), (12, 1, 2), (12, 1, 17), (12, 4, 2), (12, 4, 5), (12, 7, 8), (12, 7, 11), (12, 10, 5), (12, 10, 11), (12, 13, 8), (15, 13, 8), (15, 13, 14), (15, 16, 8)]  empty=[(0, 10, 5), (3, 4, 2), (6, 7, 11), (9, 16, 8), (12, 1, 17), (15, 13, 14)]
solution 153: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 14), (3, 13, 2), (3, 13, 14), (6, 7, 5), (6, 13, 5), (6, 13, 11), (9, 4, 5), (9, 4, 14), (9, 7, 5), (9, 7, 8), (9, 10, 14), (12, 10, 11), (12, 10, 17), (12, 13, 11), (15, 10, 14), (15, 10, 17), (15, 16, 17)]  empty=[(0, 1, 2), (3, 4, 14), (6, 13, 5), (9, 7, 8), (12, 10, 11), (15, 16, 17)]
solution 154: n=35 disc=1  triangles=[(0, 1, 2), (0, 13, 2), (0, 13, 5), (3, 4, 14), (3, 13, 2), (3, 13, 14), (6, 7, 5), (6, 13, 5), (6, 13, 11), (9, 4, 5), (9, 4, 17), (9, 7, 5), (9, 7, 8), (9, 10, 17), (12, 10, 11), (12, 10, 17), (12, 13, 11), (15, 4, 14), (15, 4, 17), (15, 16, 17)]  empty=[(0, 1, 2), (3, 4, 14), (6, 13, 5), (9, 7, 8), (12, 10, 11), (15, 16, 17)]
