graph6	class	class_sizes
Q???C@?g?oB_E_gCK@AB?@o?E_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_gC?pBG??w@@_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_PAK_@D??sA@_?	T2	-
Q???C@?g?oB_E_HACgEC??w@?o?	T2	-
Q???C@?g?oB_E_HACWAI??kB?_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_HACWAA_@gB?_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_HACIEC?@g@@_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_HA?YBA?@gB?_?	E	[12, 11, 11, 11]
Q???C@?g?oB_E_@aCoAA_GWB?_?	T2	-
Q???C@?g?oB_E_@aCoA@_WOA@_?	T2	-
Q???C@?g?oGoP_D_E@@P?AWA@O?	T2	-
Q???C@?g?oGoP_D_E@@P?ASA@_?	T2	-
Q???C@?g?oGoP_HGCICc?EG?HG?	E	[12, 11, 11, 11]
Q???C@?g?oGoP_@gBC@o?GQA@O?	T2	-
Q???C@?g?oGoP_@gQA@B?IO?WG?	T2	-
Q???C@?g?oGoP_@gB@@`?GSAH??	T2	-
Q???C@?g?oGoP_EAE_@A__W?I_?	E	[12, 11, 11, 11]
Q???C@?g?oGoP_EAAc@P?GSAB??	T2	-
Q???C@?g?oCo[?D_?iCQ?AI@A_?	E	[12, 11, 11, 11]
Q???C@?g?oCo[?D_?iCB?QG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oCoM?D_Ga?POOWAB??	E	[12, 11, 11, 11]
Q???C@?g?oCoL?F?H@?D_OWAB??	E	[12, 11, 11, 11]
Q???C@?g?oCoL?F?@HEC??w@?o?	E	[12, 11, 11, 11]
Q???C@?g?oCoL?F?@HEA?Og?Ao?	E	[12, 11, 11, 11]
Q???C@?g?oCoL?F?@HE?_?w@A_?	E	[12, 11, 11, 11]
Q???C@?g?oCoL?@SWG?d?QG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oCoL?@SPGAOOOg?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oCoL?@SPGACOAg@O_?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_F?BGAC_?YB?_?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_F?AHE?_AW@A_?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_F?AHAA_aG@A_?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_oO?kA__EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_@oY??b?AK@GG?	T2	-
Q???C@?g?oCoH_@oWGA@_EG?WG?	T2	-
Q???C@?g?oCoH_@oQGAo?AK@?g?	T2	-
Q???C@?g?oCoH_@oQGA`?QC?Gg?	T2	-
Q???C@?g?oCoH_@oIG?`_q??Gg?	T2	-
Q???C@?g?oCoH_@oBGA__aG@?g?	T2	-
Q???C@?g?oCoH_@oWCAa?EC?Gg?	T2	-
Q???C@?g?oCoH_@oGKE_?AK?WG?	T2	-
Q???C@?g?oCoH_@oGIE@?EG?WG?	T2	-
Q???C@?g?oCoH_@oGIC`?U??Gg?	T2	-
Q???C@?g?oCoH_@oGIA`?e??Gg?	T2	-
Q???C@?g?oCoH_@oAIE_?QG?Gg?	T2	-
Q???C@?g?oCoH_@oAIAo?aG@?g?	T2	-
Q???C@?g?oCoH_@oAIA`?q??Gg?	T2	-
Q???C@?g?oCoH_PGGK?a_e??IG?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_SCB_?QO_W@A_?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_PCY??s?AW?@g?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_OS?k?d?e?@GG?	E	[12, 11, 11, 11]
Q???C@?g?oCoH_@SQOAo?AW@?g?	T2	-
Q???C@?g?oCoHOPOOEAc?EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oCoHOCo@QAo?`G@?g?	E	[12, 11, 11, 11]
Q???C@?g?oAoM?B_?wE?_?Y@__?	E	[12, 11, 11, 11]
Q???C@?g?oAoT?Og@S@W?GQA@O?	E	[12, 11, 11, 11]
Q???C@?g?oAoL?X?@P?T?OWA@O?	E	[12, 11, 11, 11]
Q???C@?g?oAoL??sKOCQ?AI@C_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?R?K@@D??wA@O?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?R??TBC?GWA@O?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?J?KACE??i@@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?J?KA?EO?wB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?J?CHAE??kB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?H_L??D_OQA@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?H_DGAC_?YB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?H_CHAQ??kB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?H_CHAA_AgB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?B_WG@E?GI@?o?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?B_GSB?OGSA@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?B_CPAA_GWB?_?	T2	-
Q???C@?g?oAoF?B_CPA@_WOA@_?	T2	-
Q???C@?g?oAoF?HACWAA_AgB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?HAWA?U?Gg@@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?HAKACE?Ag@@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoF?GaCgAA_AgB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoD_J?CHAE?AKB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoD_J?CHAA_AgB?_?	E	[12, 11, 11, 11]
Q???C@?g?oAoD_P_HC@@OIOA@O?	T2	-
Q???C@?g?oAoD_P_K@@P?AWA@O?	T2	-
Q???C@?g?oAoD_H_K@CQ?AW@?o?	T2	-
Q???C@?g?oAoD_H_K@?P_OWAH??	T2	-
Q???C@?g?oAoD_B_DGEA?GI@?o?	T2	-
Q???C@?g?oAoD_B_HCB?OGSA@_?	T2	-
Q???C@?g?oAoD_B_D@AA_GWB?_?	T2	-
Q???C@?g?oAoD_B_D@A@_WOA@_?	T2	-
Q???C@?g?oAoD_PGHC@S?GQA@O?	E	[12, 11, 11, 11]
Q???C@?g?oAoD_PGHC@OOGSAB??	E	[12, 11, 11, 11]
Q???C@?g?oAoD_PAKO@P?ASA@_?	E	[12, 11, 11, 11]
Q???C@?g?oAoD_PAHC@P?GSAB??	E	[12, 11, 11, 11]
Q???C@?g?oAoD_HACIEA?QG?I_?	E	[12, 11, 11, 11]
Q???C@?g?oWGKOGKGo?k?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGEOHAECAD?@c?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGHOH_I_?d?AK?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOH_GS?d?F??GW?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOGgIC?k?BC?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOGgGS?g_F??IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOGg?sAg?EC?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOGg?s?k?U??GW?	E	[12, 11, 11, 11]
Q???C@?g?oWGHOGgAE?k?R??IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGDOW_F??PO@g?EO?	E	[12, 11, 11, 11]
Q???C@?g?oWGDOHAECAD?Ac?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGDOGaECAK?BC?I_?	E	[12, 11, 11, 11]
Q???C@?g?oWGDOGaECAP?@c?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGDOGaECAH?Ac?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGDOGaECAD?BC?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGDO@aE_?S_Ag@__?	E	[12, 11, 11, 11]
Q???C@?g?oWG@oX?Aa@o?Ag?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oWGWGL?BG?S_@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oWGGWH_?sAg?EC?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGGWH_?qAg?EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCL?Co?F?Ag?KG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCL?DG?T?@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCL?CS?R?B_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCL??[?L?I_?KG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCF?D@@K?@g?B_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCD_Cg@D?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCD_Cg?L?IG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCD_?w?[?IG?_g?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCD_CK@K?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCEOD_@D?@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCEODC@K?@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCEO@`@K?@g?a_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCIAD_?k?@g?B_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCIA@g@K?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCIABC?L?H_?F??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCIA@K@K?@g?U??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHAF??T?@g?F??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHAE_?L?Ag?J??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHAD_?U?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHAEO?U?@g?K_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHADO?Y?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHADO?p?@g?F??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHADO?R?@g?U??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHAAo@H?Ag?J??	E	[12, 11, 11, 11]
Q???C@?g?oWGSCHADC?T?@o?U??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCE_BO@COHG?D_?	T2	-
Q???C@?g?oWGPCKOAS@P?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDOEO?L?IG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCoE_@W??i?I_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCoEC@P?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGWEO?p?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAD_?U?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKADO?Y?Cg?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKADO?R?@g?U??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKABO@S?@g?D_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAAW@S?BG?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAEC?T?B_?F??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKABC?U?H_?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAAc?L?Ao?i??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAAS?R?B_?e??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCKAAK@S?@g?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCEAF?@D?@o?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCEAEO@S?@g?D_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCEABO@E?@g?c_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCEABO?M?Gg?c_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCEAEC@D?B_?F??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCHAEO?q?Ag?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCHAEO?b?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDAE_@S?Ag?B_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDABO?[?Gg?`_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDAEG@D?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDABG@S?@g?a_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCDAEC@D?Ao?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaF??e?@g?K_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaF??b?@g?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaE_?h?Ag?J??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaEO?q?@g?K_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaEC?h?Ao?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGaEC?d?BO?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCaE_@B?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCaBO@S?HG?D_?	T2	-
Q???C@?g?oWGPCCaEG@S?BG?E_?	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCaEG@P?@g?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCaEG@H?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCCaEC@H?Ao?M??	E	[12, 11, 11, 11]
Q???C@?g?oWGPCGIEO?q?B_?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSG[?F?@KAD?@c?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSG[?EO@cAD?@c?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSG[?CWHC?KO@c?M??	E	[12, 11, 11, 11]
Q???C@?g?oSG[?CKGo?M?B_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGM?SO@cAD?@c?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGM?SO@DAK?@c?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGM?SC@o?M?@g@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGM?SC?p?M?@g@G_?	T2	-
Q???C@?g?oSGX?T?BG?SO?k?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?S_BG?[?@K?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?S_BG?WO?k?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?S_BA?SO@g?D_?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SOB_?S_@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SOBO?S_@g?Cg?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SOAo?W_Ag?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SOBA?[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?CWJ??S_@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGX??wGc?k?E_?GW?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SCAo?Y?Ag?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SCBG?[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SC?w?L?E_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SCAS?M?B_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SC@`?U?Cg?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SC?p?U?Ag?S_?	E	[12, 11, 11, 11]
Q???C@?g?oSGX?SC?p?X?Cg?J??	E	[12, 11, 11, 11]
Q???C@?g?oSGL?U?@KAD?@a?EO?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?U?@K?L?@c@AG?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?S_HG?[?@K?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?S_HG?X?@c?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?S_HG?PO@g?EO?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?E_HGAK?@K?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?E_HGAH?@c?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?E_HA?M?@g@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SOH_?S_@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SOHO?S_@g?Cg?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SOGS?K_B_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SOHA?[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SO?UAP?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SO?TAH?Ac?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EOHCAC_@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EOH@?D_@g@E??	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EO?pAS??k@C_?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EOGB?T?@g@E??	E	[12, 11, 11, 11]
Q???C@?g?oSGL?AoJ??K_@g@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SGHG?[?@c?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SGHG?SO@g?EO?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SCHG?[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SC@W?[??i@C_?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?SCGS?M?B_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EC@oAI?Og?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?ECHGAK?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?EC?wAS?@g@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGL?AcJ??M?@g@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOT?AS?L?Ac?KG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOT?AS?P_B_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOT??p?X?Ac?Q_?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOP_?q?h?Ag?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOP_?e?d?B_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOSG?s?K_B_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPGAS?o_B_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPG?q?d?B_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPGAE?s?B_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOSC@D?k?@g?M??	T2	-
Q???C@?g?oSGWOSC?d?s?@g?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWOSC?d?k?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWOSC?d?d?B_?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPCAo?d?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPC?s?k?EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPC?s?k?Ag?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPCA`?L?Ag?Y??	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPC?p?h?Ag?Y??	E	[12, 11, 11, 11]
Q???C@?g?oSGWOPC?p?L?EG?Y??	T2	-
Q???C@?g?oSGWOPC?d?k?Ag?Y??	E	[12, 11, 11, 11]
Q???C@?g?oSGWODCAo?L?QG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWODCAS?L?R??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWOCK?s?k?R??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWO@KIC?k?B_?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWO@K?sAc?F??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOT?HO?X??k?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOT?HA?[??i?E_?	T2	-
Q???C@?g?oSGKOT?HA?T?@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOT?HA?SO@g?E_?	T2	-
Q???C@?g?oSGKOT??UAP?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGKOF?HAAK??i?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOF?HAAD?@a?E_?	T2	-
Q???C@?g?oSGKOF?@aAK??i@A_?	T2	-
Q???C@?g?oSGKOF?H@?D_@g@E??	E	[12, 11, 11, 11]
Q???C@?g?oSGKOD_@aAW??i@A_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOD_G`?H_Ag@I??	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCH_?[??i?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCGo?WO@g?I_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCGo?KOBG?I_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCGo?POB_?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCGo?HOB_?I_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSCGc?SOB_?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOECH_AK??i?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOECH_AD?@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOECH_ACO@g?E_?	T2	-
Q???C@?g?oSGKOECHCAK?@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSA@E?L?B_@E??	E	[12, 11, 11, 11]
Q???C@?g?oSGKOSA?e?L?B_@I??	E	[12, 11, 11, 11]
Q???C@?g?oSGKOQA@E?L?D_@E??	E	[12, 11, 11, 11]
Q???C@?g?oSGPO[?BO?W_@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGPO[?Ao?W_Ag?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGPO[?AS?K_B_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGPO[?BA?[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGPO[??q?L?E_?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGPOP_E_?d?AK?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGPOOgCo?k?EC?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGPOOgCo?d?F??GW?	E	[12, 11, 11, 11]
Q???C@?g?oSGPOOgEC?k?BC?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGPOOg?s@c?F??GW?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOY?BCAK?@c?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOY?BCAC_@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOY?BC?D_P_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOF?L?AC_@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOE_L?AK?@K?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOE_L?AH?@c?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOE_L?AG_@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOE_L??K_@I@A_?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOE_L??KO@K@A_?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOD_DOAW??k@?g?	E	[12, 11, 11, 11]
Q???C@?g?oSGDOD_DOAW??M@A_?	E	[12, 11, 11, 11]
Q???C@?g?oSG@oX??sAc?EC?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSG@oX??s?`_E_@GG?	E	[12, 11, 11, 11]
Q???C@?g?oSG@oL?BOACO@K@G_?	E	[12, 11, 11, 11]
Q???C@?g?oSG@oL?@aACOCg@G_?	E	[12, 11, 11, 11]
Q???C@?g?oSG@oD_I_@@_QG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWGT?BG?SO@c?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGOWP_Co?k?EC?Gg?	E	[12, 11, 11, 11]
Q???C@?g?oSGOWP_Co?g_EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?BO?Y?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?Ao?Y?Ag?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?Ao?F?Ag?KG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?BG?SO@g?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?AS?M?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?AS?M?Ag?KG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?AS?L?Ao?KG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCT?AS?R?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWCP_?w?h?Ag?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCP_?k?k?EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCP_?k?d?F??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCP_?k?L?E_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSOB_?T?@g?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSOAo?L?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSOBC?[?@g?EG?	T2	-
Q???C@?g?oSGWCSOAc?T?B_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSOAc?L?B_?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSO@D?k?@g?M??	T2	-
Q???C@?g?oSGWCSO?d?k?Ag?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWCPOAo?d?BG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCPO?s?k?EG?IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCPO?s?L?E_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCDOJ??[?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCDOASAP?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWC@o?s?h?Q_?WG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCSGBG?[?@g?EG?	T2	-
Q???C@?g?oSGWCSGBC?[?@a?F??	T2	-
Q???C@?g?oSGWCPGAW?p?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWCPGAS?q?@a?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWCPG?s?k?E_?HG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCCWJ??[?@g?EG?	T2	-
Q???C@?g?oSGWC@WAS?k?R??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWC@W?sAc?F??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWC@W?s?k?U??IG?	E	[12, 11, 11, 11]
Q???C@?g?oSGWCDAHC?d?@o?M??	E	[12, 11, 11, 11]
Q???C@?g?oSGWCDAGS?d?B_?L??	E	[12, 11, 11, 11]
Q???C@?g?oSGKCU?@K?L?P_?EG?	E	[12, 11, 11, 11]
Q???C@?g?oSGKCT?HO?Y?@g?Ag?	E	[12, 11, 11, 11]
Q???C@?g?oSGKCT?HO?R?@a?E_?	E	[12, 11, 11, 11]
Q???C@?g?oSGKCT?HO?WO?w?E_?	E	[12, 11, 11, 11]
