graph6	class	class_sizes
S???C@?G?_@_B@b?WGBC?KO?QO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KO?Oo?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KO?Ao?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KO?QG?@o?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KO?Og?D_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?Go?Ao?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KG?Q_?Ao?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KG?QO?Ao?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KG?PO?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KG?Ao?Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KG?@g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?Gg?P_?_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?KC?P_?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?Gc?B_?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?Gc?PO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?Gc?@o?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?GS?Ao?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC??s?Oo?DO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?GK?B_?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC?GK?PO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBC??[?oO?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?K_?Q_?@o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?KG?Ao?Co?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?KG?Ag?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?Gg?Oo?Co?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?Gg?Ao?_o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?Gg?Og?c_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?KC?Ao?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?Gc?Oo?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA?Gc?Ao?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGBA??k?Oo@CO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@a?Gg@?g?c_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAE?Gg?q??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAE?Gg?QO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAE?Gc?o_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@E?[??Ao?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@E?KG?AoACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@E?Gg@O_?Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@E?Gc?Q_A@O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@E?GK?Q_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB@?CW?QO@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB@?CW?QG@C_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB@??s?QO?DO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB@??k?PO?cO@CO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?KO?QO@CO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?KG?aO?Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?KG?PO?Co@CO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?Gg?p??_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?Gg?BO?_o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGAD?GK?p??cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B?KG?QOACO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B?Gc?Q_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B?Gc@OO?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B??k?q?ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B??k@OO@CO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@B??k?oOACO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?W_?q??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?W_?o_?Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?W_?Ao@_O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?WG?q??Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?WG?aO?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG?F?Gg?QOA?o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB?_KG?Q_?EO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB?_Gg?P_?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB?_Gc?R??`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB?_GK?R??cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WGB?_KA?R??D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@A_Gg@O_?Co?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WG@A_KC@A_?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?KGAa?GgAAO?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?KGAa?_c?Ao@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?KG@B?o_?Q_?Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?KG@B?o_?Ao?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?KG@B?S_AQ??Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBC?S_?PO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBC?Gg@P??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?[??Q_?Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?[??QG?D_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?S_?aG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?S_?_g?Co?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?Og?oO?cO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?Og?QO@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?Gg@OO?cO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?OK?q??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWBA?OK?QO@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?[??QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?[??_o?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?[??Oo?Co@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?WG?Q_?_o@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?WG?oO?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?WG?Oo?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?WG?Ao?_o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAE?WC?_o?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWB@?Oc?q??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAD?W_?p??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAD?W_?Oo?Ao@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAD?WC?q??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAB?WG?q??Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAB?WG?aO?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAB?WG?QO?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?OWAB?WC?q??Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBC?c_?PO@@O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBC?KOA?o?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBC?KOAAG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBC?_c?PO?`O@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBC?_c?Oo?aO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?k??Q_?Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?k??QO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?k??Oo?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?k??Og?D_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?g_?QO?@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?g_?Ao?_o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?c_?Og?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?K_AO_?@o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?K_AOG?@o?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?K_AAG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cG?QG?@o@C_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KGAQ??Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KGAOO?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KGAOG?Co?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KGA?g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?_g?q??@o?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?_g?o_?Co?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GgAO_?_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?gC?QO?DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?gC?Ao?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cC?AW?`O@D??	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cC??w?cO@D??	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KCAQ??DO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KCAO_?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KCAOG?DO?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?_c?q??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?_c?oO?DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GcAQ??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GcA?o?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GKAO_?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GKAOO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?GKAAO?cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cA?Q_?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cA?Q_?@o@C_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?cA?OW@D??D_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KAAQ??D_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWBA?KAAO_?D_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW@a?SCAa??DO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW@a?SCA__?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB@?KOAQ??Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB@?KOAOO?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB@?KOA?g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB@?_c?q??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW@B?[?A?g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW@B?OKAOO?cO@CO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW?F?W_Ao??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GW?F?WGAo??_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB?_KOAO_?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GWB?_KOA?W?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB_?Go?BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB_?Go?Ao?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?KO?BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?KO?BO?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?KO?@g?c_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?Go?P_?_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?Go?PO?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?Go?BO?`O?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?KG?BO?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?GS?R??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC?GS?BO?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC??k?p??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC??k?p??Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC??[?q??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBC??[?QO?EO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA?KO?QO?DO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA?KO?QG?D_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA?CW?aO?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA?CW?QO@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA?Gc?Q_?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCBA??[?q??Co?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?KO?aO?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?KO?Oo@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?Gg?p??_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?Gg?PO@?o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?GW?aO?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?GS?aO?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAE?GK?p??cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@?K_?PO?EO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@?K_?PG?E_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@?KO?QG?E_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@?Go?PO?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@?GS?R??cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@??s?QO?EO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB@??s?PO?cO@CO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAD?KO?PO@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAD?Go?p??_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAD?Go?PO@?o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAD?Gc?p??Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAD?GS?p??cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAB?KO?aO?cO?Co?	T2	-
S???C@?G?_@_B@b?WCAB?KO?QO@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCAB?Go?aO?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB?_Go?R??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?WCB?_Gc?P_?EO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBC?_c?PO?BO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBA?c_?aG?a_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBA?CoAAO@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBA?CoAAG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBA?_c?q??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSBA??[?q?CCO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?g_?p??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?g_?oO?aO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?GoAo??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?GoAO_?_o@?o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?GoAOG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?GWAo??_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?GWAOG?_o@C_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GSAE?gC?q??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GKBA?g_?Ao?cO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GKBA?K_AQ??Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@b?GKBA?_c?QO?DO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?s?DG@@G?@o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?s?OW?Cg?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?s?CQ?CgA@_@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?s?CI?Co@A_AAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?[??Cg?Ao?a_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?T??@g?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?SG?DG?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?KG?DO?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?DG@@G?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?CW?DO@?oA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?PC?o_?Ao?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?PC?oO?BO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?@S@OO?BO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?@S?OoAAO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?@S?Oo@AOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_SO?T?CI?SO@A_AAO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_KG?e?Ac?CW@@OC`??	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_KG?F?E_ACG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_GW@S?k??Co?@o?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_GW@S?cG?Co@?o?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@o_GW@S?@KAOO@@O?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?B_?@o?@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?B_?@o?BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?B_?@g?Ag?Ao?a_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?B_?@W?BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?B_?CK?E_?EO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Go?BG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Co?BO@@O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Cg?Ao@AO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CW?Ag?Co@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag??w?BG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Cc?`O?DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Cc?_o?EO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Cc?@o?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?Cc?_W?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CS?Ao?DO@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CS?AW?F?@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CS?AW?DO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CK?BO?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CK?AW?F?@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CK?AW?EO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CQ?a_?Co?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CQ?aO?DO?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CQ?Ag?D_@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CI?b??Co?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CI?aO?EO?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CI?BG?E_@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CE?BO?DO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CE?Ao?F?@AO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ag?CE?Ao?EO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac??w?DO@?o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac??w?DG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac??w?Cg?_o@A_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?DC?_o?EO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?DC?@W?DO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?DC??w?EO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?@c?`_?Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?@c?@o@AO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?@c??w?aO@B??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?@a?P_?Ao@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac?@Q?AW@B??`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Ac??q?CW@@_?b??	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa??w?EG?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?DC?Ao@CO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?@S?a_?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?@S?Ao@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?@a?@W@D??`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?@Q?Q_?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?@Q?Ag?c_@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?Aa?CI?Co@C_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?D_?@g?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?KO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?DO?Og?Co@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?DO?Ag?_o@@_?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?Cg?SO?Ao@@O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?@c?_o?aO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?@S?q??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE?@S?oO?DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_B@a_[?AE??s?s??`O?@o?	E	[13, 13, 12, 12]
