graph6	class	class_sizes
S???C@?G?_@__`q?KG@g?@a?GW?d??B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?@Q?Og?D_?S_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?CI?Go?EO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?@I?OW?D_?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?@E?QG?D_?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?@E?IG?d??B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@g?@E?Og?D_?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?w?CE?aO?L??BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?EC?D_?@o?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?EC?@g?H_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?CK?KO?BO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?EA?E_?B_?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?EA?EG?H_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@c?Aa?Oo?J??Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@S?DO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@S?@S?SO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@S?Ca?Og?H_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@S?Ca?OW?H_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@S?CQ?SG?H_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?s?CE?cO?L??BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?q?H_?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?q?D_?EO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?q?HC?CW?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?q?GE?Ag?L??g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?e?DG?Co@?o?SO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?e?Aa?Cg?g_@@_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?M?F??QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?M?E_?SO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?EC?E_?KO?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?EA?E_?K_?Ao?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?EA?@o?K_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?EA?Cg?K_?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?EA??w?K_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@`?AI?U??E_?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?p?DC?_W?F??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?p?Cc?cO?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@H?DA?QG?S_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__E_?Ag?HO?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__Cg?IG?J??Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__Cg?Gg?IO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__EA?D_?DO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__EA?@g?L??K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__AE?QG?J??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@__AE?Og?M??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_@o?U??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_@o?SO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_@W?SO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_DC?DG?d??DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CS?Q_?HO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CQ?SG?L??D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CQ?QG?L??H_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CE?SG?F??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CE?QG?L??J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@O_CE?Og?L??M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@C_AK?P_?gO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@C_@K?U??BO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@C_@K?T??DO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@C_@K?S_?EO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?S_HC?U??`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?S_HC?T??DO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?S_GK?P_?gO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?Q_L??CW?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?Q_H_?SO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?Q_HG?SO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?Q_KC?Q_?HO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@@_EC?@g?KO?k??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@@_@c?U??BO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@@_@c?T??DO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@@_@c?S_?EO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG?P_HC?P_?cO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@_ODC?EG?D_?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KG@_ODC?Cg?D_?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@K?L??@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@K??k?SO?BO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@a?H_?Co?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@a?HG?EO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@a?HC?E_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@a?Gc?E_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@E?@g?Oo?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@E?Cc?Co?HO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@E?Ca?S_?H_@?o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@`?CK?`G?K_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@H?L??BO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@H?Gc?Q_?IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@D?K_?DO?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?L?H_?PO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?L?HG?PO?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?L?GK?q??IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@B?KG?SO?Co?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@B?KG?QO?Go?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@B?@K?QO?KO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?J?L??Oo?Co@CO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?J?HC?o_?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?F?K_?Oo?Go@GO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG?F?Gc?o_?gO?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@__GE?Og?L??M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@G_Gg?U??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@C_HC?U??`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@C_HC?S_?DO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@C_HC?E_?`O?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@C_GK?Q_?gO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_L??E_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_H_?U??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_H_?S_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_HG?U??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_Gg?U??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@A_Gc?QG?h??HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@@_HC?U??DO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@@_HC?S_?cO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HG@@_HC?E_?cO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?D_?EG?@o?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?Cg?Ag?Go?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?@W?Cg?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_??w?Co?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_??w?Ag?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_??s?Co?KO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_??s?AW?HO?h??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?DA?EG?D_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?DA?CW?D_?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?Ca?EG?H_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?Ca?AW?H_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CI?@o?K_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CI?Cg?K_?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CI?Ag?K_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CI??w?K_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CE?CW?L??F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGB_?CE?AW?L??J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?DG?Ao?AoACO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?Cg@?g?Co?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?CK@?g?EO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?CK@?g?Co?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?PA??w?d??E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@g?CI@?o?Co?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c??w?CoAGO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c?CK@?g?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c?Oa?S_?@o?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c??q?Og?H_AG_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c?CI@C_?Go?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@c?CI@?o?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@K?T??BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@K?S_?DG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@K?DG@?g?_o?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@K?Cg@?g?_o?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@K?Ca?OgA@_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG?M?@g@OO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG?M?Cc?_W?`OAH??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG?M?DA?OW@@_AD??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@`?OI?SO?Co?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@`?OI?QO?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@`?OI?SG?E_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@`?OI?QG?I_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@H?CK@Q??EO?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@H?@K@OO?cO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@H?CI?QGAC_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@D?CW?OW?K_AGO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@D?CI?OWAG_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGA__GE?QG?J??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DGA__?U?EG?L?@`??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@__Cg@?g?KO?I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@__CK@?g?KO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@__CK?Cg?EOAK??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@__@K@?g?cO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@__CI@C_?KO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@G_CK@?g?cO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@G_?k?S_?EOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@G_?k?P_?KOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@C_SC?BG?h??HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@C_CK@?g?gO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@C_@K?Q_?IOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@C_@K?P_?KOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG?a_GE?Og?L?AK??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG?I_SC?cG?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@@_SG?QG?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@@_DG@OG?EO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@@_DG?DG?cOAC_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@@_Cg?BG?gOAG_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@_ODG@?o?K_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DG@_OCI@?o?K_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@W?KG?Ao?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@W?KG?@g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@W?KC?@W?d??DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@S?L??BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@S?KO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@K?M??BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@K?KO?Ao?PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@K?KO?IG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@Q?K_?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@Q?KC?OW?DO?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@Q?DC?_W?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@Q?DA?OW?D_@D??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@E?M??EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?U?L??QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?M?M??QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?H_?PO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?Go?SO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?GW?SO?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?HC?q??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?Gc?s??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?Gc?p??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?GS?q??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?GK?s??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg?T?GK?p??KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@G_K_?BG?`O?P_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@G_Gc?R??`O?PO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?Gg@G_Gc?QG?`O?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gB_?DC?Ao?EO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBG?KO?Q_?Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBG?KO?QG?D_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBG?KO?Og?Co?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBG?KO?OW?DO?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBG?Gc?PO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBC?D_?PO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBC?KO?Co?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBC?KO?Ao?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBC?Co?SO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBA?L??Og?Co?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBA?K_?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBA?Gc?SO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBA?GK?SO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gBA?GK?Ao?cO?gO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@I?Gc?Q_?@oA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@I?GK?Q_?CoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@E?[??Oo?DO?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@gB@?KO?EO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@B?[??Ao?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@B??k?q?AGO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?[??aO?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?W_?QO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?KG?aOACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?Gg?QOA?o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?WC?q??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?J?GK?q?ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g?F?GK@o??KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@G_GK@Q??DO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@g@G_GK@O_?cO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@W?K_?DG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@W?KO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?KO?Co?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?KO?SG?H_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?KG?Co?IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?KG?@g?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?@W?SO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?HC?S_?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?@S?o_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?GK?S_?IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@S?GK?Oo?gO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@K?M??Co?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@K?DC?_W?`O?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@Q?KG?Ag?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@Q?KC?OW?HO?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@Q?HC?S_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@I?M??Co?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@I?DC?_W?`O?T??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@P?KO?EO?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@P?KO?Ag?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?H_?PO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?GW?QO?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?Gc?s??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?GS?s??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?GK?q??IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?X?GK?p??KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@D?M??@g?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?T?KO?Oo@GO?Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?J??PO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?IG?PO?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?IC?s??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?IC?o_?IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?HC?p??PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?L?GS?s??PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@B?M??Co?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@B?M??Ag?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@B?HC?U??PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?R?K_?Oo?Go@GO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?J??QO?@o@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?IG?QO?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?HG?QO?Oo@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?IC?s??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?IC?o_?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?HC?q??PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?Gc?s??PO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?GK?w??KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW?J?GK?s??SO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@C_M??D_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@C_L??CW?`O?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@A_M??E_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?GW@A_L??CW?`O?T??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB_?Cc?Co?IO@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?D_?PO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?D_?Og?Ao@@_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?KO?Co?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?KO?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?DO?QO?@o@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBG?CS?CW?d?@@O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?L??DG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?KO?S_?Go?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?KO?SO?HO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?KO?SG?H_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?@W?Oo?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?HC?S_?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?HC?Co?`O?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?CS?Co@GO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?CS?Co?HO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?GK?Co?gO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBC?CQ?S_?Go@@_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@c?HC?CW?`OAB??	E	[13, 13, 12, 12]
