graph6	class	class_sizes
S????A?O@_@_gAi??c_M?U??R??D_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??caP?D_?PO?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??caP?Oo?R??c_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??caP?DC?BO?e?AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??caP?Cc?BO?e?AI??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??Sao?Co?F??H_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??Sao?Co?Ao?I_AI??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaS?Co?Oo?I_AI??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaS??k@P??i??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaS??k?PO?i?AI??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_[?Co@O_AA_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_[?PG@P??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_[?Og@P??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_q?T??CoAE??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_q?S_?Ao?I_AI??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_q?SG@E??E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_q?SG@B??K_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_q?SG@AO?M??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_Y?T??OoAE??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_Y?PG@Q??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_Y?PG@P??c_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_Y?PG@OO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_Y?Cg@S?AA_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?S_?T??H_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?S_?T??B_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?S_?OoAI??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?D_@O_AA_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?Co@S??H_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?Co@O_AG_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?DG@Q?AA_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?Og@S??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?Og@P??g_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??S_U?Og@OO?i??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?T??R??E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?P_?T??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?SO?U??I_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?PO?U??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?PO?SO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?SC?PO?M??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?PC?T??e??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?OS?T??e??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?OS?SO?e??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi??SaP?OS?PO?k??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaH?F??B_?e??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaH?E_?P_?E_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaH?B_?P_?e??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?F??R??F??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?B_?R??b??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?EO?U??F??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?EO?R??L??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?EO?S_?E_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?EO?Q_?I_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?EO?P_?M??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?Ao?U??b??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAi?GAaD?Ao?R??h??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?BO?E_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?Ao?E_?I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?Ao?@o?I_?KG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?AS?B_?I_?KG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?AS?BO?J??KG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AS?AS?Co?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AP?B_?DO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AP?Ao?BO?K_?IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AP?BC?F??E_?EG?	T2	-
S????A?O@_@_gAKGY?AP?Ac?DO?M??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AP?Ac?BO?M??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AP?@D?J??E_?M??	T2	-
S????A?O@_@_gAKGY?AP??d?J??I_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??T?R??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??T?AS@CO?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??F??s?IOAI??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AO_BG?F??E_?EG?	T2	-
S????A?O@_@_gAKGY?AO_?s?B_?M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AC_AW?KO?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AC_AS?K_?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY?AC_?s?I_?Y??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??P_R??F??E_?EG?	T2	-
S????A?O@_@_gAKGY??D_AS?J?AK??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??D_?s@H??[??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGY??D_?s?J?AW??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGX??w?@D@B??F??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGX??[?DC@@O?F??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGX??o_PC?BC?F??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGX??S_DC?F??F?AAG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGX??S_DC?DC?F?AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AW?@K?BOAE??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PO?E_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PO?Co?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PO?@S?F??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?Oo?E_?I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PG?F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PG?DO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?PG?DC?E_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS?OS?Co?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AS??[@CO?EG?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??[?PG@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??[?PG@@O?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??[?P@?@o?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??U?@g@E??AgAA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??U?@g@AC?I_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??U??w?F?A?gAG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AP?P_?F??Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AP?P_?DO?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AP?Oo?EC?I_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AP?Oo?CS?M??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AP?Oc?DC?M??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??L?R?@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??L?R??BC?E_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??L?@o@AC?Q_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??L?P@?J??E_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??L?P@?HO?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??F?B_@@C?E_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??F?O`?F??Q_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??F?O`?IOAI??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AOGP_?B_?E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AOG@g?F??E_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AOG?w?F??E_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR?AGG@K?BO?U?AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??KGR??@o?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??KGAo@D??B_AC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??KGPG?HO?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??KG?w@I?AA_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??KG?w@H??E_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??EGQ_?AoAI??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??EG@g@I??I_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??EG@g@E??Q_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGR??EG?w@I??I_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGJ??S_`C?DC?F?AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGP_Ao?@K@B??E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGP_Ao?@D?BO?F?AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGB_?U?@o@A_CA_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo?Ao?E_?I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo?BG?F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo??w?BO?Y??Gg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo?@`?D_?E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo?@P?D_?S_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo??p?EO?J??Q_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo?@D?D_?U??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAo??T?J??J??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAQ?F??F??B_?Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?F??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?Co?BO?Y??Gg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?Ao?U??I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?CS?BO?M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?@`?T??E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAP?@P?T??E_?S_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWOAO_F??F??F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWO?a_QC?B_?M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?B_?D_?Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?BO?E_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?BO?D_?Cg?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?Ao?E_?I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?BG?F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO??w?BO?Y??Gg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOEO?BC?D_?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAE?a_?HO?H_?IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAE?AgA@O?I_?WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAE?_S?H_?K_?WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAP?b??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAP?_o?BO?Y??Gg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAP?AoAE??I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAP?_S?BO?M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAA__o?H_?K_?WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAA_aC?J??L??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGIOAA_AKAB??M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAo?Oo?@S?J??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAo?PG?F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAo?@W?DOAC_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAo?OS?BC?J??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAW?DC@@O?F??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAW?DC?BO?F?AAG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?w?P@?@o?E_AE??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?w??p@E??B_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?w??p@D??B_AC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAS?T??DO?B_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAS?T??DC?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?[?T?@@O?B_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??F??B_?Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??EO?F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??EO?B_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??DO?F??Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??EC?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAQ?T??CS?F??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?Y?T?@B??B_?Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?Y?T?@AO?F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?Y?T?@AO?B_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?Y?T?@@O?F??Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?Y?PG?R??E_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAP?T??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAP?DO?F??AgAC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAP??p?T??I_AC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?X?T?@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPO?X?Co@D??E_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAO_T??F??F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPOAO_T??DC?F??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?P_?D_?Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?Oo?@S?J??K_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?PG?F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?PG?BC?E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?@W?EOAA_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEO?PC?D_?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEG?BC@B??F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEG?BC@@_?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOEG?BC@@O?F??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?P_@@_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?@o@B??B_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?@o@AC?B_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?PG@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?@W@B??E_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW?PC@@_?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOCW??p@E??B_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAS?p??D_?Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAS?p??DC?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?[?p?@@_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?[?p??@oAA_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??F??B_?Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??EO?F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??EO?B_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??DO?F??Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??EC?B_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAQ?p??CS?F??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p?@B??B_?Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p?@A_?E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p?@@_?Cg?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p?@AO?F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p?@@O?F??Cg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?p??@oAC_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?Y?PGBA??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?U?`O@E??B_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBO?U?`O@E??@gAA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAB?R?ACO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAO_p??F??F??Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAO_p??D_?EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAO_p??DC?F??E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOAO_p??BC?F??I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGBOA@_R?AD??EG?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWEC?Q_?K_?Ag?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWEC?Q_?@o?I_?WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWEC??s@H??X??Gg?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWCS?QO?F??H_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWCS?QO?BO?H_AGG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWCS?BO@D??D_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWCS?BO@@C?D_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWAD?_c@H??I_?WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWAD?_c?HO?Y?AGG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWAD?_S?IOAI??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGAWAD??sAGO?Y?AGG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAo?@`?J??E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAo??p?J??K_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?F??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?F??DC?E_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?Ao?U??I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?Ao?PO?I_?KG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?AS?R??K_?IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAS?AS?BO?k??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWC?e??s?IOAI??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAO_F??BC?M??E_?	T2	-
S????A?O@_@_gAKGWCAO_Ao?R??K_?IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAO_Ao?BO?k??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAO_DC?BC?M??U??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAO_?s?R??M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWCAC_EC?DC?U??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWC?c_QC?BC?M??Y??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWC?c_AS?J?AK??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWC?c_?s@H??[??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGWC?c_?s?J?AW??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICEO?@`?J??E_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICEO??p?J??K_?I_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCS?Ao?BOAG_?IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAS?b??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAS?b??DC?E_?E_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAS?AoAE??I_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAS?AoA@O?I_?KG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAS?AS?BOCK??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCE??s?IOAI??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAO_Ao?BOCK??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAO_`C?BC?M??U??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAO_?sAB??M??WG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCC_QC?BC?M??Y??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCC_AS?J?AK??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCC_?s@H??[??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICCC_?s?J?AW??IG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGICAC_aC?DC?U??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo?Oc?DC?E_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo?Oc?BC?I_?M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo?@D?BOAE??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo??d@@O?M??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo??d?DOAE??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAo??d?BOAI??M??	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAW?DC?BOAE??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAS?T??F??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAS?T??DO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAS?PO?U??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAS?PO?SO?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPCAS?OS?SO?M??EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?k?R?@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?k?R??BC?E_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?k?@o@AC?Q_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?k?P@?J??E_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?[?T?@B??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?[?T?@@O?E_?EG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?[?DO@@C?E_AC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?[?DO?BCAA_AC_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?[?@o@Q?AA_?Ag?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?e?Q_?BO?I_AGG?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?e?B_@@C?E_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?e?O`?F??Q_AG_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?U?D_@E??AgAA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?U?D_@AC?I_AA_?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?U?Co@E??I_A?g?	E	[13, 13, 12, 12]
S????A?O@_@_gAKGPC?U?Co@AC?I_AG_?	E	[13, 13, 12, 12]
