graph6	class	class_sizes
O???C@_WIoF?e?`_?w?M?	T2	-
O???C@_WIoF?d?a_?w?M?	E	[10, 10, 10, 10]
O???C@_WIoF?d?`_@W?M?	E	[10, 10, 10, 10]
O???C@_WIoF?d?_o@o?M?	E	[10, 10, 10, 10]
O???C@_WIoF?F?`_?wCE?	T2	-
O???C@_WIoF?cO`_@o?M?	E	[10, 10, 10, 10]
O???C@_WIoQ_a_EOCo?M?	E	[10, 10, 10, 10]
O???C@_WIoE_e?`_@W?M?	E	[10, 10, 10, 10]
O???C@_WIoE_E_`_?wCQ?	E	[10, 10, 10, 10]
O???C@_WIoB_D_g_@WCI?	E	[10, 10, 10, 10]
O???C@_WMAQGM?D_@o?[?	T2	-
O???C@_WMAQGJ?E_Ao?[?	E	[10, 10, 10, 10]
O???C@_cN?L?F?D_?w?U?	E	[10, 10, 10, 10]
O???C@_cN?L?B_F??w?e?	E	[10, 10, 10, 10]
O???C@_cN?L?B_B_Ag?e?	X	[11, 10, 10, 9]
O???C@_cN?J?F?B_?w@E?	E	[10, 10, 10, 10]
O???C@_cN?H_I_F??w?e?	E	[10, 10, 10, 10]
O???C@_cN?H_I_B_Ag?e?	E	[10, 10, 10, 10]
O???C@_cN?H_B_B_AW@a?	T2	-
O???C@_cM_L?J?B_?w?e?	E	[10, 10, 10, 10]
O???C@_cM_H_F?I_?w@E?	E	[10, 10, 10, 10]
O???C@_cM_H_E_IO?w@K?	E	[10, 10, 10, 10]
O???C@_cM_H_E_BOCW@K?	E	[10, 10, 10, 10]
O???C@_cM_H_B_B_CW@a?	T2	-
O???C@_cM_H_CoBODO@K?	E	[10, 10, 10, 10]
O???C@_cM_HGBOB_Co@c?	E	[10, 10, 10, 10]
O???C@_cMOL?J?D_?w?e?	E	[10, 10, 10, 10]
O???C@_cMOK_L?E_?w?U?	E	[10, 10, 10, 10]
O???C@_cMOK_L?D_@W?U?	E	[10, 10, 10, 10]
O???C@_cMOK_L?Co@o?U?	E	[10, 10, 10, 10]
O???C@_cMOK_K_F??w?U?	E	[10, 10, 10, 10]
O???C@_cMOK_I_F??w?e?	E	[10, 10, 10, 10]
O???C@_cMOK_I_EO?w?k?	E	[10, 10, 10, 10]
O???C@_cMOK_I_BOAo?e?	E	[10, 10, 10, 10]
O???C@_cMOK_H_@oBO?q?	E	[10, 10, 10, 10]
O???C@_cMOK_HOB_BO?e?	E	[10, 10, 10, 10]
O???C@_cMOK_GoEOAo?[?	E	[10, 10, 10, 10]
O???C@_cMOK_GoDOBO?[?	E	[10, 10, 10, 10]
O???C@_cMOK_GoBOAo?s?	E	[10, 10, 10, 10]
O???C@_cMOI_M?Go?w?[?	E	[10, 10, 10, 10]
O???C@_cMOI_M?Ao?w@K?	E	[10, 10, 10, 10]
O???C@_cMOI_F?@oDO@E?	E	[10, 10, 10, 10]
O???C@_cMOI_K_J??w?U?	E	[10, 10, 10, 10]
O???C@_cMOI_K_I_?w?Y?	E	[10, 10, 10, 10]
O???C@_cMOI_K_H_@W?Y?	E	[10, 10, 10, 10]
O???C@_cMOI_K_IO?w?[?	E	[10, 10, 10, 10]
O???C@_cMOI_K_HO@W?[?	E	[10, 10, 10, 10]
O???C@_cMOI_E_J?CW?M?	E	[10, 10, 10, 10]
O???C@_cMOI_E_I_?w@I?	E	[10, 10, 10, 10]
O???C@_cMOI_E_IO?w@K?	E	[10, 10, 10, 10]
O???C@_cMOI_E_BOCW@K?	E	[10, 10, 10, 10]
O???C@_cMOI_E_AoCg@K?	E	[10, 10, 10, 10]
O???C@_cMOI_H_H_@W?q?	E	[10, 10, 10, 10]
O???C@_cMOI_D_@oDO@Q?	E	[10, 10, 10, 10]
O???C@_cMOI_B_B_CW@a?	E	[10, 10, 10, 10]
O???C@_cMOI_KOI_?w?[?	E	[10, 10, 10, 10]
O???C@_cMOI_KOAo@o@K?	E	[10, 10, 10, 10]
O???C@_cMOI_EOGoCo?[?	E	[10, 10, 10, 10]
O???C@_cMOI_EO@oDO@K?	E	[10, 10, 10, 10]
O???C@_cMOI_CoIO@o@K?	E	[10, 10, 10, 10]
O???C@_cMOI_CoHODO?[?	E	[10, 10, 10, 10]
O???C@_cMOI_CoBODO@K?	E	[10, 10, 10, 10]
O???C@_cMOD_J?D_AWAE?	E	[10, 10, 10, 10]
O???C@_cMOD_I_D_?wAa?	E	[10, 10, 10, 10]
O???C@_cMOGoD_@oF?@Q?	E	[10, 10, 10, 10]
O???C@_cMOIGM?H_?w?[?	E	[10, 10, 10, 10]
O???C@_cMOIGL?I_?w?[?	E	[10, 10, 10, 10]
O???C@_cMOIGL?H_@o?U?	E	[10, 10, 10, 10]
O???C@_cMOIGF?I_?w@K?	E	[10, 10, 10, 10]
O???C@_cMOIGF?B_CW@K?	E	[10, 10, 10, 10]
O???C@_cKoL?R?H_?w?e?	E	[10, 10, 10, 10]
O???C@_cKoL?R?Go?w?k?	E	[10, 10, 10, 10]
O???C@_cKoL?QO@oCo?k?	T2	-
O???C@_cKoJ?IOH_Go?M?	E	[10, 10, 10, 10]
O???C@_cKoI_Y?Go?w?[?	E	[10, 10, 10, 10]
O???C@_cKoI_X?I_?w?U?	E	[10, 10, 10, 10]
O???C@_cKoI_X?H_@W?U?	T2	-
O???C@_cKoI_X?B_CW?U?	E	[10, 10, 10, 10]
O???C@_cKoI_R?@oDO@E?	E	[10, 10, 10, 10]
O???C@_cKoI_W_I_?w?Y?	E	[10, 10, 10, 10]
O???C@_cKoI_Q_IO?w@K?	E	[10, 10, 10, 10]
O???C@_cKoI_QOI_?w@K?	E	[10, 10, 10, 10]
O???C@_cKoI_QOB_Co@E?	E	[10, 10, 10, 10]
O???C@_cKoH_R?H_CW?e?	E	[10, 10, 10, 10]
O???C@_cKoH_R?D_CW@E?	T2	-
O???C@_cKoB_Y?P_?w@E?	E	[10, 10, 10, 10]
O???C@_cKoB_Q_POCo@E?	E	[10, 10, 10, 10]
O???C@_cKoB_B_POKO@E?	E	[10, 10, 10, 10]
O???C@_cIoIG`OH_@o@S?	E	[10, 10, 10, 10]
O???C@_cKWL?U?K_?w?M?	E	[10, 10, 10, 10]
O???C@_cKWL?U?D_CW?M?	E	[10, 10, 10, 10]
O???C@_cKWL?QOCoCo?k?	E	[10, 10, 10, 10]
O???C@_cKWJ?QOK_Co?M?	E	[10, 10, 10, 10]
O???C@_cKWHOQ_K_Cg?i?	E	[10, 10, 10, 10]
O???C@_cKWHOQ_H_EG?i?	E	[10, 10, 10, 10]
O???C@_cKWHOQ_D_Cg@a?	E	[10, 10, 10, 10]
O???C@_cMAJ?J?I_Ao?M?	E	[10, 10, 10, 10]
O???C@_cMAJ?F?I_?w@K?	E	[10, 10, 10, 10]
O???C@_cMAH_B_F?CW@c?	E	[10, 10, 10, 10]
O???C@_cMAH_EOI_Ao@K?	E	[10, 10, 10, 10]
O???C@_cMAH_EOB_EO@K?	E	[10, 10, 10, 10]
O???C@_cMAH_AoI_Ao@g?	E	[10, 10, 10, 10]
O???C@_cMAH_AoE_Co@g?	E	[10, 10, 10, 10]
O???C@_cMAH_AoB_EO@g?	E	[10, 10, 10, 10]
O???C@_cMAKGM?D_@o?[?	T2	-
O???C@_cMAKGJ?E_Ao?[?	E	[10, 10, 10, 10]
O???C@_cMAIGM?H_@o?[?	T2	-
O???C@_cMAIGF?I_Co?[?	E	[10, 10, 10, 10]
O???C@_cKaJ?Y?H_@o?M?	E	[10, 10, 10, 10]
O???C@_cKaHG[?B_@o@K?	T2	-
O???C@_cKaHGY?B_Ao@K?	X	[11, 10, 10, 9]
O???C@_cKaHGX?E_@o@K?	E	[10, 10, 10, 10]
O???C@_cKaHGT?I_@o@K?	E	[10, 10, 10, 10]
O???C@_cKaHGR?I_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKaHGR?E_Co@K?	E	[10, 10, 10, 10]
O???C@_cKaHGR?B_EO@K?	E	[10, 10, 10, 10]
O???C@_cKaHGP_M?@o@K?	E	[10, 10, 10, 10]
O???C@_cKaHGP_F?DO@K?	E	[10, 10, 10, 10]
O???C@_cKQL?R?K_Ao?M?	E	[10, 10, 10, 10]
O???C@_cKQL?R?H_Ao?e?	E	[10, 10, 10, 10]
O???C@_cKQH_U?D_Co@E?	E	[10, 10, 10, 10]
O???C@_cKQH_R?GoAo@c?	E	[10, 10, 10, 10]
O???C@_cKQH_R?CoCo@c?	E	[10, 10, 10, 10]
O???C@_cKQH_R?@oEO@c?	E	[10, 10, 10, 10]
O???C@_cKQIGY?B_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQIGR?I_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQIGR?B_EO@K?	E	[10, 10, 10, 10]
O???C@_cKQHG[?D_@o@K?	E	[10, 10, 10, 10]
O???C@_cKQHGY?D_Ao@K?	T2	-
O???C@_cKQHGT?K_@o@K?	E	[10, 10, 10, 10]
O???C@_cKQHGT?D_DO@K?	E	[10, 10, 10, 10]
O???C@_cKQBGY?P_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQBGR?W_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQBGR?P_EO@K?	E	[10, 10, 10, 10]
O???C@_cKQGgY?E_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQGgY?B_Ao@c?	E	[10, 10, 10, 10]
O???C@_cKQGgU?I_Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQGgU?B_Co@c?	E	[10, 10, 10, 10]
O???C@_cKQGgT?B_DO@c?	E	[10, 10, 10, 10]
O???C@_cKQGgS_M?Co?[?	E	[10, 10, 10, 10]
O???C@_cKQGgQ_M?Ao@K?	E	[10, 10, 10, 10]
O???C@_cKQGgQ_J?Ao@c?	E	[10, 10, 10, 10]
O???C@_cKQGgQ_F?Co@c?	E	[10, 10, 10, 10]
O???C@_cKQGgQ_I_Ao@g?	E	[10, 10, 10, 10]
O???C@_cKQGgP_F?DO@c?	E	[10, 10, 10, 10]
O???C@_cKQ@gQ_X?Ao@c?	E	[10, 10, 10, 10]
O???C@_cKQ@gQ_T?Co@c?	E	[10, 10, 10, 10]
O???C@_cKQ@gB_X?IO@c?	E	[10, 10, 10, 10]
O???C@_SN?R?M?@o?w?[?	T2	-
O???C@_SN?R?L?@o@W?[?	E	[10, 10, 10, 10]
O???C@_SN?R?D_J??w?U?	E	[10, 10, 10, 10]
O???C@_SN?R?D_H_@g?U?	E	[10, 10, 10, 10]
O???C@_SN?R?EO@oCo?[?	T2	-
O???C@_SN?R?DOAoCo?[?	E	[10, 10, 10, 10]
O???C@_SN?R?DO@oDO?[?	E	[10, 10, 10, 10]
O???C@_SN?F?EO@oOo?[?	E	[10, 10, 10, 10]
O???C@_SN?F?DOAoOo?[?	E	[10, 10, 10, 10]
O???C@_SN?F?DO@oPO?[?	E	[10, 10, 10, 10]
O???C@_SN?P_M?AoAo?M?	E	[10, 10, 10, 10]
O???C@_SN?P_J?E_AW?M?	E	[10, 10, 10, 10]
O???C@_SN?P_K_F?@W?M?	E	[10, 10, 10, 10]
O???C@_SN?P_I_F?AW?M?	E	[10, 10, 10, 10]
O???C@_SN?P_I_EOAo?M?	E	[10, 10, 10, 10]
O???C@_SN?PGJ?E_Ao?M?	E	[10, 10, 10, 10]
O???C@_SN?PGF?E_Co?M?	E	[10, 10, 10, 10]
O???C@_SN?PGEOD_Co?[?	X	[11, 10, 10, 9]
O???C@_SN?PGDOE_Co?[?	E	[10, 10, 10, 10]
O???C@_SN?PGDOD_DO?[?	E	[10, 10, 10, 10]
O???C@_SN?PGBOK_Ao?[?	E	[10, 10, 10, 10]
O???C@_SN?PG@oM?Ao?[?	E	[10, 10, 10, 10]
O???C@_SN?PG@oL?BO?[?	E	[10, 10, 10, 10]
O???C@_SN?DGEOD_Oo?[?	E	[10, 10, 10, 10]
O???C@_SN?DGDOc_@o?[?	E	[10, 10, 10, 10]
O???C@_SN?DGDOE_Oo?[?	E	[10, 10, 10, 10]
O???C@_SN?DGDOD_PO?[?	E	[10, 10, 10, 10]
O???C@_SN?DGBOc_Ao?[?	E	[10, 10, 10, 10]
O???C@_SN?DG@oe?Ao?[?	E	[10, 10, 10, 10]
O???C@_SN?DG@od?BO?[?	E	[10, 10, 10, 10]
O???C@_SJ_U?b?Ao?w?[?	T2	-
O???C@_SJ_U?aO@o@o?[?	T2	-
O???C@_SJ_T?e?B_?w?M?	T2	-
O???C@_SJ_T?aO@oAo?[?	E	[10, 10, 10, 10]
O???C@_SJ_F?b?a_?w?M?	T2	-
O???C@_SJ_F?b?`_@W?M?	T2	-
O???C@_SJ_F?aO`_@o?M?	T2	-
O???C@_SJ_F?`Oa_@o?M?	T2	-
O???C@_SJ_D_F?a_?wCE?	E	[10, 10, 10, 10]
O???C@_SJ_D_B_a_AWCI?	E	[10, 10, 10, 10]
O???C@_SMOT?J?D_AW?M?	E	[10, 10, 10, 10]
O???C@_SMOS_J?E_AW?M?	E	[10, 10, 10, 10]
O???C@_SMOS_K_EO@o?M?	E	[10, 10, 10, 10]
O???C@_SMOS_I_F?AW?M?	E	[10, 10, 10, 10]
O???C@_SMOS_I_E_Ag?M?	E	[10, 10, 10, 10]
O???C@_SMOS_I_EOAo?M?	E	[10, 10, 10, 10]
O???C@_SMOS_H_F?AW?U?	E	[10, 10, 10, 10]
O???C@_SMOS_D_D_@W@Q?	E	[10, 10, 10, 10]
O???C@_SMOS_B_B_AW@a?	E	[10, 10, 10, 10]
O???C@_SMOS_KOE_@o?M?	E	[10, 10, 10, 10]
O???C@_SMOS_IOE_Ao?M?	E	[10, 10, 10, 10]
O???C@_SMOS_IOCoAo?[?	E	[10, 10, 10, 10]
O???C@_SMOS_GoEOAo?[?	E	[10, 10, 10, 10]
O???C@_SMOS_GoDOBO?[?	E	[10, 10, 10, 10]
O???C@_SMOS_GoCoB_?[?	E	[10, 10, 10, 10]
O???C@_SMOS_CoD_DO?Y?	E	[10, 10, 10, 10]
O???C@_SMOP_I_L?AW?M?	E	[10, 10, 10, 10]
O???C@_SMOP_I_KOAo?M?	E	[10, 10, 10, 10]
O???C@_SMOP_H_L?AW?U?	E	[10, 10, 10, 10]
O???C@_SMOSGL?E_@o?M?	E	[10, 10, 10, 10]
O???C@_SMOSGL?D_@o?U?	E	[10, 10, 10, 10]
O???C@_SMOSGJ?E_Ao?M?	E	[10, 10, 10, 10]
O???C@_SMOSGJ?B_AW?k?	E	[10, 10, 10, 10]
O???C@_SMOSGDOE_Co?[?	E	[10, 10, 10, 10]
O???C@_SMOPGIOH_Ao?k?	T2	-
O???C@_SMOPGBOH_Ao@c?	E	[10, 10, 10, 10]
O???C@_SMODGDOE_CoCK?	E	[10, 10, 10, 10]
O???C@_SMOOgH_L?BO?U?	E	[10, 10, 10, 10]
O???C@_SMOOgH_H_BO?q?	E	[10, 10, 10, 10]
O???C@_SMOCgCoF?DOCK?	E	[10, 10, 10, 10]
O???C@_SMO?w@oh?BO@o?	E	[10, 10, 10, 10]
O???C@_SJOU?b?AoAo?M?	E	[10, 10, 10, 10]
O???C@_SJOU?D_B_@gCE?	E	[10, 10, 10, 10]
O???C@_SJOU?aOB_Ao?M?	E	[10, 10, 10, 10]
O???C@_SJOU?EO@o@oCK?	E	[10, 10, 10, 10]
O???C@_SJOT?d?Co@o?M?	E	[10, 10, 10, 10]
O???C@_SJOT?`_F?AW?M?	E	[10, 10, 10, 10]
O???C@_SJOT?B_D_AgCE?	E	[10, 10, 10, 10]
O???C@_SJOT?cOD_@o?M?	E	[10, 10, 10, 10]
O???C@_SJOT?EO@oAoCK?	E	[10, 10, 10, 10]
O???C@_SJOR?EO`_Co?M?	E	[10, 10, 10, 10]
O???C@_SJOF?d?_o@o?M?	E	[10, 10, 10, 10]
O???C@_SJOF?b?`_AW?M?	E	[10, 10, 10, 10]
O???C@_SJOS_e?E_?w?M?	E	[10, 10, 10, 10]
O???C@_SJOS_e?B_AW?M?	E	[10, 10, 10, 10]
O???C@_SJOS_e?AoAo?M?	E	[10, 10, 10, 10]
O???C@_SJOS_d?E_@W?M?	E	[10, 10, 10, 10]
O???C@_SJOS_b?E_AW?M?	E	[10, 10, 10, 10]
O???C@_SJOS_c_F?@W?M?	E	[10, 10, 10, 10]
O???C@_SJOS_c_E_@g?M?	E	[10, 10, 10, 10]
O???C@_SJOS_c_EO@o?M?	E	[10, 10, 10, 10]
O???C@_SJOS_a_F?AW?M?	E	[10, 10, 10, 10]
O???C@_SJOS_a_E_Ag?M?	E	[10, 10, 10, 10]
O???C@_SJOS_a_EOAo?M?	E	[10, 10, 10, 10]
O???C@_SJOS_D_B_BGCE?	E	[10, 10, 10, 10]
O???C@_SJOS_cOE_@o?M?	E	[10, 10, 10, 10]
O???C@_SJOE_e?`_@W?M?	E	[10, 10, 10, 10]
O???C@_SJOE_e?_o@o?M?	E	[10, 10, 10, 10]
O???C@_SJOE_c_a_@g?M?	E	[10, 10, 10, 10]
O???C@_SJOE_c_B_@WCI?	E	[10, 10, 10, 10]
O???C@_SJOE_D_a_@WCI?	E	[10, 10, 10, 10]
O???C@_SJOP_d?E_CW?M?	E	[10, 10, 10, 10]
O???C@_SJOP_c_E_Cg?M?	E	[10, 10, 10, 10]
O???C@_SJOP_cOE_Co?M?	E	[10, 10, 10, 10]
O???C@_SJOD_e?`_AW?M?	E	[10, 10, 10, 10]
O???C@_SJOD_e?_oAo?M?	E	[10, 10, 10, 10]
O???C@_SJOD_b?c_AW?M?	E	[10, 10, 10, 10]
O???C@_SJOD_a_d?AW?M?	E	[10, 10, 10, 10]
O???C@_SJOD_a_c_Ag?M?	E	[10, 10, 10, 10]
O???C@_SJOD_a_cOAo?M?	E	[10, 10, 10, 10]
O???C@_SJOD_B_c_AWCI?	E	[10, 10, 10, 10]
O???C@_SJOB_e?`_CW?M?	E	[10, 10, 10, 10]
O???C@_SJOB_e?_oCo?M?	E	[10, 10, 10, 10]
O???C@_SJOB_E_gOOo?M?	E	[10, 10, 10, 10]
O???C@_SJOCoB_d?BGCE?	E	[10, 10, 10, 10]
O???C@_SJO@oF?h?AWCE?	E	[10, 10, 10, 10]
O???C@_SJO@oF?d?CWCE?	E	[10, 10, 10, 10]
O???C@_SJO@oF?g_AWCI?	E	[10, 10, 10, 10]
O???C@_SJOSGe?B_Ao?M?	E	[10, 10, 10, 10]
O???C@_SJOSGd?E_@o?M?	E	[10, 10, 10, 10]
O???C@_SJOSGb?E_Ao?M?	E	[10, 10, 10, 10]
O???C@_SJOSG`OB_Ao?s?	E	[10, 10, 10, 10]
O???C@_SHoT?B_P_AgCE?	E	[10, 10, 10, 10]
O???C@_SHoF?oO`_?w?[?	E	[10, 10, 10, 10]
O???C@_SHoF?aO`_?wAK?	E	[10, 10, 10, 10]
O???C@_SHoS_DO_oHO?[?	E	[10, 10, 10, 10]
O???C@_SHoE_o_a_?w?Y?	E	[10, 10, 10, 10]
O???C@_SHoE_o_aO@o?M?	E	[10, 10, 10, 10]
O???C@_SHoE_oOa_?w?[?	E	[10, 10, 10, 10]
O???C@_SIWP_g_M?AW?M?	E	[10, 10, 10, 10]
O???C@_SIWEOi?EOOo?M?	E	[10, 10, 10, 10]
O???C@_SIWPOh?B_AW@a?	E	[10, 10, 10, 10]
O???C@_SIWPOgOM?Ao?M?	E	[10, 10, 10, 10]
O???C@_SIWDOi?D_AgCE?	E	[10, 10, 10, 10]
O???C@_SIWDOi?cOAo?M?	E	[10, 10, 10, 10]
O???C@_SIWDOe?D_CgCE?	E	[10, 10, 10, 10]
O???C@_SIWDOe?D_CWCI?	E	[10, 10, 10, 10]
O???C@_SIW@oi?K_AgCE?	E	[10, 10, 10, 10]
O???C@_SIW@oI_d?EGCE?	E	[10, 10, 10, 10]
O???C@_SIW@oB_k?EGCE?	T2	-
O???C@_SIWSGe?I_Ao?M?	E	[10, 10, 10, 10]
O???C@_SIWPGk?I_Ao?M?	E	[10, 10, 10, 10]
O???C@_SIWPG`_B_EO@a?	E	[10, 10, 10, 10]
O???C@_SHWT?E_P_AWCI?	E	[10, 10, 10, 10]
O???C@_SHWT?E_D_?wEA?	E	[10, 10, 10, 10]
O???C@_SHWT?B_D_AWEA?	E	[10, 10, 10, 10]
O???C@_SHWT?QOc_Ao?M?	E	[10, 10, 10, 10]
O???C@_SHWT?QOCoAoCK?	E	[10, 10, 10, 10]
O???C@_SMAT?M?D_?w?[?	E	[10, 10, 10, 10]
O???C@_SMAT?L?E_?w?[?	E	[10, 10, 10, 10]
O???C@_SMAT?L?D_@W?[?	E	[10, 10, 10, 10]
O???C@_SMAT?F?E_Co?M?	E	[10, 10, 10, 10]
O???C@_SMAT?H_DOBO?[?	E	[10, 10, 10, 10]
O???C@_SMAP_AoJ?Ao@c?	E	[10, 10, 10, 10]
O???C@_SMASGM?D_@o?[?	T2	-
O???C@_SMASGJ?E_Ao?[?	E	[10, 10, 10, 10]
O???C@_SMAPGM?H_@o?k?	E	[10, 10, 10, 10]
O???C@_SMAPGL?I_@o?k?	E	[10, 10, 10, 10]
O???C@_SMAPGJ?H_BO?k?	E	[10, 10, 10, 10]
O???C@_EJ_J?h?`_@W?M?	E	[10, 10, 10, 10]
O???C@_EJGY?KOa_@o?M?	E	[10, 10, 10, 10]
O???C@_EIgY?h?@o@W@S?	E	[10, 10, 10, 10]
O???C@_EIgY?g_H_@g?U?	E	[10, 10, 10, 10]
O???C@_EIgY?`_@oDG@S?	E	[10, 10, 10, 10]
O???C@_EIgY?_o@oDO@W?	E	[10, 10, 10, 10]
O???C@_EIgM?g_a_@g?M?	E	[10, 10, 10, 10]
O???C@_EIgM?g_aO@o?M?	E	[10, 10, 10, 10]
O???C@_EIgM?g_`O@o?U?	E	[10, 10, 10, 10]
O???C@_EIgW_DOg_@W@S?	E	[10, 10, 10, 10]
O???C@_EIgW_DOa_CW@S?	E	[10, 10, 10, 10]
O???C@_EIgI_`_i?CW?U?	E	[10, 10, 10, 10]
O???C@_EIgI_`_g_@W@Q?	E	[10, 10, 10, 10]
O???C@_EIgI_`_gODO?U?	E	[10, 10, 10, 10]
O???C@_EIgI_`Og_@W@S?	E	[10, 10, 10, 10]
O???C@_EIgI_`O_oDO@S?	T2	-
O???C@_EIgWOKO_o@o@W?	E	[10, 10, 10, 10]
O???C@_EIgWODO_oDO@W?	E	[10, 10, 10, 10]
O???C@_EIgIOi?IOOo?M?	E	[10, 10, 10, 10]
O???C@_EIKY?M?B_CgCE?	E	[10, 10, 10, 10]
O???C@_EIKW_L?KO@WCS?	E	[10, 10, 10, 10]
O???C@_EIKW_F?K_DGCE?	E	[10, 10, 10, 10]
O???C@_EIKW_F?EOCWDC?	E	[10, 10, 10, 10]
O???C@_EIKW_D_CoT?@Q?	E	[10, 10, 10, 10]
O???C@__]_L?J?B_Ao?e?	E	[10, 10, 10, 10]
O???C@__]_L?EOB_Co?k?	E	[10, 10, 10, 10]
O???C@__]_L?BOE_Co?k?	E	[10, 10, 10, 10]
O???C@__]_H_B_B_EO@a?	T2	-
O???C@__]_H_KOI_Ao?[?	E	[10, 10, 10, 10]
O???C@__]_H_BOI_Ao@c?	E	[10, 10, 10, 10]
O???C@__]_HGH_L?@o?s?	E	[10, 10, 10, 10]
O???C@__]_HGH_H_B_?s?	E	[10, 10, 10, 10]
O???C@__[oM?U?H_?w?[?	E	[10, 10, 10, 10]
O???C@__[oI_[?I_?w?[?	E	[10, 10, 10, 10]
O???C@__[oI_T?H_DO?U?	E	[10, 10, 10, 10]
O???EA_SDAD_Q_EGAo?K_	E	[10, 10, 10, 10]
O???EA_SDABAJ?Q_?s?k?	E	[10, 10, 10, 10]
O???EA_SDA@aM?Q_?s?k?	E	[10, 10, 10, 10]
O???EA_SDA@aI_U??s?k?	E	[10, 10, 10, 10]
O???EA_SDA@aI_Q_Ac?k?	E	[10, 10, 10, 10]
O???EA_SC`HADOH_DO?[?	E	[10, 10, 10, 10]
O???EA_EAKGoH_cGDG?o_	T2	-
O???EA_EDAM?U?B_?s?K_	T2	-
O???EA_EDAM?D_P_@c?S_	E	[10, 10, 10, 10]
O???EA_EDAM?D_@gH_?S_	E	[10, 10, 10, 10]
O???EA_EDAM?EGB_Go?K_	T2	-
O???EA_EDAK_S_D_@c?S_	E	[10, 10, 10, 10]
O???EA_EDAK_S_EG@o?K_	E	[10, 10, 10, 10]
O???EA_EDAK_P_D_BC?S_	E	[10, 10, 10, 10]
O???EA_EDAK_@gP_BO?o_	E	[10, 10, 10, 10]
O???EA_EDAE_S_P_@c?S_	E	[10, 10, 10, 10]
O???EA_EDAE_S_QG@o?K_	E	[10, 10, 10, 10]
O???EA_EDAE_S_@gH_?S_	E	[10, 10, 10, 10]
O???EA_EDAE_D_P_HC?S_	E	[10, 10, 10, 10]
O???EA_EDAE_D_OgHO?W_	E	[10, 10, 10, 10]
O???EA_EDAE_EGQ_Go?K_	E	[10, 10, 10, 10]
O???EA_EDAE_EGOcGo?[?	E	[10, 10, 10, 10]
O???EA_EDAECT?Q_@o?K_	E	[10, 10, 10, 10]
O???EA_EDAECF?Q_Go?K_	E	[10, 10, 10, 10]
O???EA_EDAECD_P_H_?S_	E	[10, 10, 10, 10]
O???EA_EDAECQCP_Ao?[?	E	[10, 10, 10, 10]
O???EA_EDAECPCQ_Ao?[?	E	[10, 10, 10, 10]
O???EA_EDACcS_D_H_?S_	E	[10, 10, 10, 10]
O???EA_EDACcP_P_BO?o_	E	[10, 10, 10, 10]
O???EA_EDA?qL?T?@SAS?	E	[10, 10, 10, 10]
O???EA_EBAU?U?B_?s?K_	T2	-
O???EA_E@IU?E_AgGoAG_	E	[10, 10, 10, 10]
O???EA_E@IGcW_c_BO?W_	E	[10, 10, 10, 10]
O???EA_E?iSOM?QCGo?L?	E	[10, 10, 10, 10]
O???EA_E?iSOM?BCGoAD?	E	[10, 10, 10, 10]
O???EA_E?oaoB_P_KGD@?	T2	-
O???E?oBEC[?KGE_@o?I_	T2	-
O???E?oBEC[?KGE_@g?K_	T2	-
O???E?oBEC[?KGAoB_?K_	E	[10, 10, 10, 10]
O???E?oBEC[?CgEOD_?K_	E	[10, 10, 10, 10]
O???E?oBECWOK_M?@c?I_	T2	-
O???E?oBECWOGoM?@c?g_	T2	-
O???E?oBECWOGoKGB_?W_	T2	-
O???E?oBECWOGoEGD_?g_	T2	-
O???E?oBDC[?SOE_@c?K_	E	[10, 10, 10, 10]
O???E?oBDC[?SOCg@o?W_	E	[10, 10, 10, 10]
O???E?oBDC[?SOAgB_?K_	E	[10, 10, 10, 10]
O???E?oBDCWOS_M?@g?H_	E	[10, 10, 10, 10]
O???E?oBDCKOs?E_@g?H_	E	[10, 10, 10, 10]
O???E?oBDCKOs?E_@c?I_	E	[10, 10, 10, 10]
O???E?oBEA[?I_BGAo?c_	E	[10, 10, 10, 10]
O???E?oBEA[?I_EC?s?k?	E	[10, 10, 10, 10]
O???E?oBEA[?CgK_@o?W_	E	[10, 10, 10, 10]
O???E?oBEAWOKGK_@o?W_	E	[10, 10, 10, 10]
O???E?oBEAWOKGI_Ao?W_	E	[10, 10, 10, 10]
O???E?oBEAWOIGE_Co?g_	E	[10, 10, 10, 10]
O???E?oBEASO[?E_@c?K_	E	[10, 10, 10, 10]
O???E?oBEASO[?Cg@o?W_	E	[10, 10, 10, 10]
O???E?oBEASO[?AgB_?K_	E	[10, 10, 10, 10]
O???E?oBEASO[?Ag@o?g_	E	[10, 10, 10, 10]
O???E?oBEASOK_U?@o?H_	E	[10, 10, 10, 10]
O???E?oBEASOK_AgH_?g_	E	[10, 10, 10, 10]
O???E?oBEASOI_S_Ac?W_	E	[10, 10, 10, 10]
O???E?oBEASOIGS_@o?g_	E	[10, 10, 10, 10]
O???E?oBEASOIGE_Go?g_	E	[10, 10, 10, 10]
O???E?oBDAU?S_Og@o?W_	E	[10, 10, 10, 10]
