i,c_i,se
2.028000000000000000e+03,3.007233815441528752e-03,6.376665300932212474e-05
2.029000000000000000e+03,5.738397263669305255e-03,9.116844841956240600e-05
2.030000000000000000e+03,5.302909626828299951e-03,8.901254938391431825e-05
2.031000000000000000e+03,1.040373576545053011e-02,1.315163223624731469e-04
2.032000000000000000e+03,1.998592261191871507e-03,5.381013985870214243e-05
2.033000000000000000e+03,3.707197906888193631e-03,7.489581540068061761e-05
2.034000000000000000e+03,3.238230873246987669e-03,6.759013297917732010e-05
2.035000000000000000e+03,6.173011302302281247e-03,9.575107462354794010e-05
2.036000000000000000e+03,2.652300308595101092e-03,6.212490126987013986e-05
2.037000000000000000e+03,5.062658305747641876e-03,8.696117580794709479e-05
2.038000000000000000e+03,4.618532048629390291e-03,8.309601629380700724e-05
2.039000000000000000e+03,9.016711578584380229e-03,1.201970355822408769e-04
2.040000000000000000e+03,2.400401967167854408e-03,6.394839992649997554e-05
2.041000000000000000e+03,4.498045326289203116e-03,8.820006392833990569e-05
2.042000000000000000e+03,4.066354250543646916e-03,8.495686707628565351e-05
2.043000000000000000e+03,7.853011081781652650e-03,1.190750235707453523e-04
2.044000000000000000e+03,3.482528814077377483e-03,7.597492286428995283e-05
2.045000000000000000e+03,6.696695436139901876e-03,1.069736925087588813e-04
2.046000000000000000e+03,6.261784361799557601e-03,1.048462658923363929e-04
2.047000000000000000e+03,1.233769520958264733e-02,1.509347357560148449e-04
2.048000000000000000e+03,1.804745249797900424e-03,7.437129662610822119e-05
2.049000000000000000e+03,3.526680824061234967e-03,1.215137327294145105e-04
2.050000000000000000e+03,2.915984587470690521e-03,9.767779378641711064e-05
2.051000000000000000e+03,5.823805349568525642e-03,1.567660439444392838e-04
2.052000000000000000e+03,2.491116942067940834e-03,9.607512923657080363e-05
2.053000000000000000e+03,4.824407679239909284e-03,1.448776354138250335e-04
2.054000000000000000e+03,4.256489049941301547e-03,1.278588302659832245e-04
2.055000000000000000e+03,8.267094381550947960e-03,1.883098364309097525e-04
2.056000000000000000e+03,2.046970610618591233e-03,8.969607427929390049e-05
2.057000000000000000e+03,3.942818205902974202e-03,1.335960712432384540e-04
2.058000000000000000e+03,3.380452773024638594e-03,1.140519434720482181e-04
2.059000000000000000e+03,6.677976763943831336e-03,1.748712623704558463e-04
2.060000000000000000e+03,3.045188289086024104e-03,1.109683741982251390e-04
2.061000000000000000e+03,5.857021016329526722e-03,1.638062771681019294e-04
2.062000000000000000e+03,5.287805692652860871e-03,1.498775508290442710e-04
2.063000000000000000e+03,1.031300100401043827e-02,2.215900776106151978e-04
2.064000000000000000e+03,1.842470645656188368e-03,8.351469817647874845e-05
2.065000000000000000e+03,3.530633411059776964e-03,1.203442798878648226e-04
2.066000000000000000e+03,3.051036808391411996e-03,1.137347980990178960e-04
2.067000000000000000e+03,5.885862325678269460e-03,1.619943696917993574e-04
2.068000000000000000e+03,2.634290042022863990e-03,1.068073942038217755e-04
2.069000000000000000e+03,4.934077610224485780e-03,1.467714468260397317e-04
2.070000000000000000e+03,4.632948093662659673e-03,1.436325748347625907e-04
2.071000000000000000e+03,8.843107900520166473e-03,2.025592990493594095e-04
2.072000000000000000e+03,2.215547216733296677e-03,9.334531731976984745e-05
2.073000000000000000e+03,4.185060803393522710e-03,1.335433706074814358e-04
2.074000000000000000e+03,3.647334122657775769e-03,1.189256112767059199e-04
2.075000000000000000e+03,7.059162440697351777e-03,1.764249129246216717e-04
2.076000000000000000e+03,3.295510550985733794e-03,1.205617108616335951e-04
2.077000000000000000e+03,6.254970435450474611e-03,1.665700642335001371e-04
2.078000000000000000e+03,5.860035043358803077e-03,1.589432876086252695e-04
2.079000000000000000e+03,1.131471019744872963e-02,2.285955801031314680e-04
2.080000000000000000e+03,1.835359981954097844e-03,7.787180000511289624e-05
2.081000000000000000e+03,3.417696781009435525e-03,1.121797848898493065e-04
2.082000000000000000e+03,2.925485952446858166e-03,1.009443329420180185e-04
2.083000000000000000e+03,5.666648295124371813e-03,1.514464721110783533e-04
2.084000000000000000e+03,2.530609066188335265e-03,9.951416459828970620e-05
2.085000000000000000e+03,4.741207920859257657e-03,1.413557382298727850e-04
2.086000000000000000e+03,4.312837426612774541e-03,1.289098372269797423e-04
2.087000000000000000e+03,8.198682848314443536e-03,1.852507771968138809e-04
2.088000000000000000e+03,2.026482071032126818e-03,8.426501683700023929e-05
2.089000000000000000e+03,3.769407972842454824e-03,1.202633028930229431e-04
2.090000000000000000e+03,3.305125922312339252e-03,1.082300225880484824e-04
2.091000000000000000e+03,6.566973098317782122e-03,1.698820839861776562e-04
2.092000000000000000e+03,2.974210657080014666e-03,1.101552983230311866e-04
2.093000000000000000e+03,5.690095008462667248e-03,1.630027401109803776e-04
2.094000000000000000e+03,5.202584395209948649e-03,1.468750208078121848e-04
2.095000000000000000e+03,1.018198335394263250e-02,2.205863360175056411e-04
2.096000000000000000e+03,1.832957316637039147e-03,8.199540788630299744e-05
2.097000000000000000e+03,3.509701900134483930e-03,1.183090670578483100e-04
2.098000000000000000e+03,2.952663464198509828e-03,1.035184763933180170e-04
2.099000000000000000e+03,5.804515269796053228e-03,1.566823446602187968e-04
2.100000000000000000e+03,2.647776532024144914e-03,1.083794644771456832e-04
2.101000000000000000e+03,4.940753854314486326e-03,1.468262572125960232e-04
2.102000000000000000e+03,4.598835647851228295e-03,1.429390750200665425e-04
2.103000000000000000e+03,8.785949392269055275e-03,1.999463120429000908e-04
2.104000000000000000e+03,2.184162749449412161e-03,1.041381041920643575e-04
2.105000000000000000e+03,4.264259518285592673e-03,1.456284843389633269e-04
2.106000000000000000e+03,3.717031122694412770e-03,1.365604872241280205e-04
2.107000000000000000e+03,7.435453843524058616e-03,1.967392696417227425e-04
2.108000000000000000e+03,3.332666435738404747e-03,1.322313409747796222e-04
2.109000000000000000e+03,6.496958094040552849e-03,1.836985838435350299e-04
2.110000000000000000e+03,6.160886492977539833e-03,1.823991010384848159e-04
2.111000000000000000e+03,1.187639488433798150e-02,2.549756107071050621e-04
2.112000000000000000e+03,1.669215020934740638e-03,6.398201550220420069e-05
2.113000000000000000e+03,3.352259083737929579e-03,1.070717932971466333e-04
2.114000000000000000e+03,2.792583183745543044e-03,9.122955344656397201e-05
2.115000000000000000e+03,5.493415430337190986e-03,1.425855923108275056e-04
2.116000000000000000e+03,2.416973613103230722e-03,9.445551932247148999e-05
2.117000000000000000e+03,4.578362080454826712e-03,1.314575795778403903e-04
2.118000000000000000e+03,4.169064905693133441e-03,1.255470027147130260e-04
2.119000000000000000e+03,8.018892638534306713e-03,1.837591863925408064e-04
2.120000000000000000e+03,1.943069414546092291e-03,7.980177822558900957e-05
2.121000000000000000e+03,3.750976524998744181e-03,1.172681917858467009e-04
2.122000000000000000e+03,3.224876473695039575e-03,1.056948400734677475e-04
2.123000000000000000e+03,6.460212351580460824e-03,1.681153587515339990e-04
2.124000000000000000e+03,2.844867452532053118e-03,1.051988441265773715e-04
2.125000000000000000e+03,5.528935675372680103e-03,1.513854293391855431e-04
2.126000000000000000e+03,4.882843488603830565e-03,1.368999097457154789e-04
2.127000000000000000e+03,9.771160129805405228e-03,2.099818395887958740e-04
2.128000000000000000e+03,1.713168251067399882e-03,7.385439246889870355e-05
2.129000000000000000e+03,3.303917453040679155e-03,1.080049343888429830e-04
2.130000000000000000e+03,2.852388406793276553e-03,1.062331591991399793e-04
2.131000000000000000e+03,5.544516038000583784e-03,1.521327231010748669e-04
2.132000000000000000e+03,2.531094653109709335e-03,1.004440446128742833e-04
2.133000000000000000e+03,4.759227827986081162e-03,1.452070233585196074e-04
2.134000000000000000e+03,4.395180745869874811e-03,1.372379975134266643e-04
2.135000000000000000e+03,8.425772163023551031e-03,2.013975768280548001e-04
2.136000000000000000e+03,2.130195361127456156e-03,9.035208456438783230e-05
2.137000000000000000e+03,4.020900109906991489e-03,1.308165551865329390e-04
2.138000000000000000e+03,3.671509475360313930e-03,1.259280395376511795e-04
2.139000000000000000e+03,7.112040828317403411e-03,1.880411320224907698e-04
2.140000000000000000e+03,3.183054896990458304e-03,1.151902551081975603e-04
2.141000000000000000e+03,6.203634559611479089e-03,1.761326356572226459e-04
2.142000000000000000e+03,5.827505580733219510e-03,1.621203698710954480e-04
2.143000000000000000e+03,1.138354054316878354e-02,2.487893659755051833e-04
2.144000000000000000e+03,1.735998172064622197e-03,7.120000111638905449e-05
2.145000000000000000e+03,3.347580312043428596e-03,1.082722362534318936e-04
2.146000000000000000e+03,2.874785455912351635e-03,9.739671217715549240e-05
2.147000000000000000e+03,5.579539335072040973e-03,1.502035493954204993e-04
2.148000000000000000e+03,2.319864483028650105e-03,8.608992954899189224e-05
2.149000000000000000e+03,4.474562303274870131e-03,1.312814644581436496e-04
2.150000000000000000e+03,4.122875512590011039e-03,1.203624919059312820e-04
2.151000000000000000e+03,7.970768175423146099e-03,1.823913364194652928e-04
2.152000000000000000e+03,1.935446679492791415e-03,8.274378167584664013e-05
2.153000000000000000e+03,3.654048954149087449e-03,1.158601438581907596e-04
2.154000000000000000e+03,3.242683341378966872e-03,1.065742488481495652e-04
2.155000000000000000e+03,6.427189701497555176e-03,1.664156264731419426e-04
2.156000000000000000e+03,2.876748588110009629e-03,1.066486405249867959e-04
2.157000000000000000e+03,5.540334139168262909e-03,1.556223955512092271e-04
2.158000000000000000e+03,5.010261616408825253e-03,1.450039900870721905e-04
2.159000000000000000e+03,9.904621705040335747e-03,2.163821309399366441e-04
2.160000000000000000e+03,1.778868709579110169e-03,7.530345833391100625e-05
2.161000000000000000e+03,3.416103872805833878e-03,1.093238205036817858e-04
2.162000000000000000e+03,3.024516153981288320e-03,1.109995732424023978e-04
2.163000000000000000e+03,5.831169272661209345e-03,1.600406859806798043e-04
2.164000000000000000e+03,2.498113151590029314e-03,9.558961398976461177e-05
2.165000000000000000e+03,4.894659769733747216e-03,1.438478643029397449e-04
2.166000000000000000e+03,4.348610403339068023e-03,1.286496195341933638e-04
2.167000000000000000e+03,8.633860549330711273e-03,1.998374061120029583e-04
2.168000000000000000e+03,2.145210554401079991e-03,9.096406796217526721e-05
2.169000000000000000e+03,4.242600583483775202e-03,1.372764161538450589e-04
2.170000000000000000e+03,3.752375457932551756e-03,1.262611490419366593e-04
2.171000000000000000e+03,7.626805413514375909e-03,1.999851555353881615e-04
2.172000000000000000e+03,3.346318040390809222e-03,1.219481864073502543e-04
2.173000000000000000e+03,6.516947425951559979e-03,1.769298140139258311e-04
2.174000000000000000e+03,6.053748011241356225e-03,1.683404541017389632e-04
2.175000000000000000e+03,1.191495949829618137e-02,2.496042276856854140e-04
2.176000000000000000e+03,1.703748471538225721e-03,6.981881503762600051e-05
2.177000000000000000e+03,3.333002023200194210e-03,1.128993868181831341e-04
2.178000000000000000e+03,2.832283984025319237e-03,1.012531987954673121e-04
2.179000000000000000e+03,5.575057986179987948e-03,1.559073752766320590e-04
2.180000000000000000e+03,2.472761425425608773e-03,9.713577756952327953e-05
2.181000000000000000e+03,4.640857808341582874e-03,1.423051810267446067e-04
2.182000000000000000e+03,4.166279208312431703e-03,1.335618845828627737e-04
2.183000000000000000e+03,7.981850781937440548e-03,1.896237477430561230e-04
2.184000000000000000e+03,1.895949712097644811e-03,8.083139915142164449e-05
2.185000000000000000e+03,3.712640865544478228e-03,1.221367161151042926e-04
2.186000000000000000e+03,3.160994166682164035e-03,1.045639915886161029e-04
2.187000000000000000e+03,6.393118659158547774e-03,1.666191670375337733e-04
2.188000000000000000e+03,2.946369669884443387e-03,1.098136323211492446e-04
2.189000000000000000e+03,5.586869347641865331e-03,1.577013763336326325e-04
2.190000000000000000e+03,5.016590323050816591e-03,1.473904031129094909e-04
2.191000000000000000e+03,9.738581960697968720e-03,2.111235376510011579e-04
2.192000000000000000e+03,1.705700769474109094e-03,7.247872257783398561e-05
2.193000000000000000e+03,3.308660548130671220e-03,1.127442932320281942e-04
2.194000000000000000e+03,2.842466338177522100e-03,1.051462811895741877e-04
2.195000000000000000e+03,5.547456764082113641e-03,1.533520904290687926e-04
2.196000000000000000e+03,2.537830509344736560e-03,9.969131784444347803e-05
2.197000000000000000e+03,4.821808506647745803e-03,1.482451955904197567e-04
2.198000000000000000e+03,4.307107387185096607e-03,1.344128212895194790e-04
2.199000000000000000e+03,8.338590438117583770e-03,1.978801567226975055e-04
2.200000000000000000e+03,2.005681310991446181e-03,8.767194066705432211e-05
2.201000000000000000e+03,3.878733412027358940e-03,1.251976416733930643e-04
2.202000000000000000e+03,3.438823280533155006e-03,1.162830638978016662e-04
2.203000000000000000e+03,6.812129971136649496e-03,1.758098338871392954e-04
2.204000000000000000e+03,3.138733311096827006e-03,1.144525825430936462e-04
2.205000000000000000e+03,6.061033438295126280e-03,1.664022787719924797e-04
2.206000000000000000e+03,5.496157596707343905e-03,1.525935085122369784e-04
2.207000000000000000e+03,1.085511110400160135e-02,2.276464818644061464e-04
2.208000000000000000e+03,1.665038483093182189e-03,6.999982655366960270e-05
2.209000000000000000e+03,3.277273621360460732e-03,1.089897505395391516e-04
2.210000000000000000e+03,2.769328580498695274e-03,1.053493847542274716e-04
2.211000000000000000e+03,5.476763572444518814e-03,1.545126898280844529e-04
2.212000000000000000e+03,2.374439612279335629e-03,8.958762518289332347e-05
2.213000000000000000e+03,4.639372191578150159e-03,1.407032532270634478e-04
2.214000000000000000e+03,4.060009325643380157e-03,1.283820646120086332e-04
2.215000000000000000e+03,7.930291121701399729e-03,1.878248694072852691e-04
2.216000000000000000e+03,1.789592087517182092e-03,7.341903339253597917e-05
2.217000000000000000e+03,3.612207221736510755e-03,1.211411111719761093e-04
2.218000000000000000e+03,3.038357367093364597e-03,1.054738660753378956e-04
2.219000000000000000e+03,6.213276476909716795e-03,1.670957379759290624e-04
2.220000000000000000e+03,2.739496738041440581e-03,1.006639706368226344e-04
2.221000000000000000e+03,5.452075419475634586e-03,1.554879028312868873e-04
2.222000000000000000e+03,4.839004022826750955e-03,1.436414587197881634e-04
2.223000000000000000e+03,9.642602146342396652e-03,2.140785005690248215e-04
2.224000000000000000e+03,1.696918912753462823e-03,8.351787728032141953e-05
2.225000000000000000e+03,3.340461174796025175e-03,1.194149874941524540e-04
2.226000000000000000e+03,2.767566885749498870e-03,1.061130854167834336e-04
2.227000000000000000e+03,5.507720880111058488e-03,1.558112551505353870e-04
2.228000000000000000e+03,2.439712877422571362e-03,9.750648581439134467e-05
2.229000000000000000e+03,4.738547644217809378e-03,1.439375096283599807e-04
2.230000000000000000e+03,4.223683886726697055e-03,1.309005442155760973e-04
2.231000000000000000e+03,8.360312728484472350e-03,1.990460543968748945e-04
2.232000000000000000e+03,2.048546764900286820e-03,9.396576039541111884e-05
2.233000000000000000e+03,3.968541101167599380e-03,1.289679998961399668e-04
2.234000000000000000e+03,3.456151238828897385e-03,1.187308281281686430e-04
2.235000000000000000e+03,6.988177302628755319e-03,1.802377409182544319e-04
2.236000000000000000e+03,3.166079970945914410e-03,1.176527576891253131e-04
2.237000000000000000e+03,6.164139894247054781e-03,1.683840814159832955e-04
2.238000000000000000e+03,5.677363261083761756e-03,1.563615216582347458e-04
2.239000000000000000e+03,1.125741293787956183e-02,2.343736264161451249e-04
2.240000000000000000e+03,1.675349400689204495e-03,8.496344153831920530e-05
2.241000000000000000e+03,3.200918249835570713e-03,1.129255326346144541e-04
2.242000000000000000e+03,2.751058637499809254e-03,1.094488109876642982e-04
2.243000000000000000e+03,5.273142173389594109e-03,1.509886227669507051e-04
2.244000000000000000e+03,2.350325572490692336e-03,1.019562577857540851e-04
2.245000000000000000e+03,4.431007155229647540e-03,1.358013578499523983e-04
2.246000000000000000e+03,3.933989514162143132e-03,1.309718677040873098e-04
2.247000000000000000e+03,7.589399279703696981e-03,1.807851889296856283e-04
2.248000000000000000e+03,1.853682367056608141e-03,8.655098395979565718e-05
2.249000000000000000e+03,3.505180240372816804e-03,1.153362585820055748e-04
2.250000000000000000e+03,3.023787964085737894e-03,1.107574391099504512e-04
2.251000000000000000e+03,6.095298810203870002e-03,1.657900863685354755e-04
2.252000000000000000e+03,2.778002769947052197e-03,1.155246081913547144e-04
2.253000000000000000e+03,5.360386654585600104e-03,1.552872620875819353e-04
2.254000000000000000e+03,4.754011628975470492e-03,1.523061343723536862e-04
2.255000000000000000e+03,9.475779499461253752e-03,2.147793075383333257e-04
2.256000000000000000e+03,1.702914724995692637e-03,8.005850206174132736e-05
2.257000000000000000e+03,3.177392387588818916e-03,1.060410687059161564e-04
2.258000000000000000e+03,2.718623670190572616e-03,9.906430672051599569e-05
2.259000000000000000e+03,5.334758789489666558e-03,1.482575148193939569e-04
2.260000000000000000e+03,2.459755444427331409e-03,1.019686405444692693e-04
2.261000000000000000e+03,4.647137584835291275e-03,1.425587385602675357e-04
2.262000000000000000e+03,4.153081652373075139e-03,1.324597671456060461e-04
2.263000000000000000e+03,8.086183760017157107e-03,1.939322736647915244e-04
2.264000000000000000e+03,1.985281256089608051e-03,8.860735239438731221e-05
2.265000000000000000e+03,3.781828594207763822e-03,1.235789292634390673e-04
2.266000000000000000e+03,3.245718680322170428e-03,1.110118194614065259e-04
2.267000000000000000e+03,6.607389247814814646e-03,1.742117641419875496e-04
2.268000000000000000e+03,3.118171845277150668e-03,1.251190127591775910e-04
2.269000000000000000e+03,5.982367856750885234e-03,1.702149044011348950e-04
2.270000000000000000e+03,5.371769550542036635e-03,1.548704773498018163e-04
2.271000000000000000e+03,1.074020822460452704e-02,2.304566553163426169e-04
2.272000000000000000e+03,1.700521548390388415e-03,8.321818486299774136e-05
2.273000000000000000e+03,3.240973053226868517e-03,1.147712857591267320e-04
2.274000000000000000e+03,2.735251686026652761e-03,1.044361593574258835e-04
2.275000000000000000e+03,5.298572769562403043e-03,1.492118303264324528e-04
2.276000000000000000e+03,2.329768161624670101e-03,9.672992701667269583e-05
2.277000000000000000e+03,4.438535571446021108e-03,1.358475247832845927e-04
2.278000000000000000e+03,4.013516928752263423e-03,1.303212368795279028e-04
2.279000000000000000e+03,7.705133418540160289e-03,1.803493814243183491e-04
2.280000000000000000e+03,1.840789609005053862e-03,8.466322183364212569e-05
2.281000000000000000e+03,3.494739973793427150e-03,1.189870195540892279e-04
2.282000000000000000e+03,3.034282580812772134e-03,1.080165436092240183e-04
2.283000000000000000e+03,6.205919606834650083e-03,1.679759631468358901e-04
2.284000000000000000e+03,2.800657979200283591e-03,1.090388782370853592e-04
2.285000000000000000e+03,5.353865611851215713e-03,1.529554832065724128e-04
2.286000000000000000e+03,4.817194801121950365e-03,1.411914803816900310e-04
2.287000000000000000e+03,9.564174298296371918e-03,2.103565028772677169e-04
2.288000000000000000e+03,1.718138922552267783e-03,7.880143289113784606e-05
2.289000000000000000e+03,3.254304786771535906e-03,1.081044030537259813e-04
2.290000000000000000e+03,2.758946697215239070e-03,1.026136266266276499e-04
2.291000000000000000e+03,5.438683038254578904e-03,1.520399995408817841e-04
2.292000000000000000e+03,2.510415599147478808e-03,1.024309084863598375e-04
2.293000000000000000e+03,4.812255416760841641e-03,1.471552492541625535e-04
2.294000000000000000e+03,4.278666412532329891e-03,1.340961625828104940e-04
2.295000000000000000e+03,8.397027224302291634e-03,2.009354498265695881e-04
2.296000000000000000e+03,2.034589189191659143e-03,9.061424747355511350e-05
2.297000000000000000e+03,3.979241806864738766e-03,1.293333456868666134e-04
2.298000000000000000e+03,3.455106517076492190e-03,1.236279285658310116e-04
2.299000000000000000e+03,7.057843315998713583e-03,1.850239759774571704e-04
2.300000000000000000e+03,3.229585704604784769e-03,1.234108146695447276e-04
2.301000000000000000e+03,6.246705049027999508e-03,1.725130376497845282e-04
2.302000000000000000e+03,5.772396456996600235e-03,1.642865477208103626e-04
2.303000000000000000e+03,1.150834677134950947e-02,2.435523326429173770e-04
2.304000000000000000e+03,1.597324579755465216e-03,6.845810126603678954e-05
2.305000000000000000e+03,3.043044569889704395e-03,9.621258609167416859e-05
2.306000000000000000e+03,2.551087478399276850e-03,8.888271281320671508e-05
2.307000000000000000e+03,5.124740585237741106e-03,1.361197251604585933e-04
2.308000000000000000e+03,2.207770308504501851e-03,8.253306131839611135e-05
2.309000000000000000e+03,4.220186838209629213e-03,1.183770294816931506e-04
2.310000000000000000e+03,3.706823827673991559e-03,1.121633140082545417e-04
2.311000000000000000e+03,7.289425600022077581e-03,1.612943902518550871e-04
2.312000000000000000e+03,1.753276240527629941e-03,7.530065844478174466e-05
2.313000000000000000e+03,3.384598690271377764e-03,1.106552464729929248e-04
2.314000000000000000e+03,2.895018218010663846e-03,9.971757570028824365e-05
2.315000000000000000e+03,5.922196185042460752e-03,1.564287921343355701e-04
2.316000000000000000e+03,2.692954326023658165e-03,9.872954001838826538e-05
2.317000000000000000e+03,5.163104952126741122e-03,1.416212465808238524e-04
2.318000000000000000e+03,4.500493635535240261e-03,1.279812427054263064e-04
2.319000000000000000e+03,9.044082181950409763e-03,1.913122820347611466e-04
2.320000000000000000e+03,1.681802870978911643e-03,8.842301689965568296e-05
2.321000000000000000e+03,3.060713259180386850e-03,1.090487996236542680e-04
2.322000000000000000e+03,2.723935698916514752e-03,1.080937173831961651e-04
2.323000000000000000e+03,5.235629916936159270e-03,1.492877343414277360e-04
2.324000000000000000e+03,2.322550709346930201e-03,9.574674698668287807e-05
2.325000000000000000e+03,4.410291909128427265e-03,1.298397907803881129e-04
2.326000000000000000e+03,4.052661814490953786e-03,1.294395920161346475e-04
2.327000000000000000e+03,7.826841774384181091e-03,1.774906258100581900e-04
2.328000000000000000e+03,1.943558184256156300e-03,9.023867423541798399e-05
2.329000000000000000e+03,3.662192470182975331e-03,1.206290140784630860e-04
2.330000000000000000e+03,3.264175204734007327e-03,1.158186799060281470e-04
2.331000000000000000e+03,6.433519036819537393e-03,1.657977435567994364e-04
2.332000000000000000e+03,2.910712837477525024e-03,1.094515847112337287e-04
2.333000000000000000e+03,5.569336343804995142e-03,1.475457483157675441e-04
2.334000000000000000e+03,5.170632151613632765e-03,1.474060022322548722e-04
2.335000000000000000e+03,1.012816274846593464e-02,2.041053571601964358e-04
2.336000000000000000e+03,1.654161623567342856e-03,8.152390315642671966e-05
2.337000000000000000e+03,3.124719751228888752e-03,1.073247592744229072e-04
2.338000000000000000e+03,2.644729290107885808e-03,1.001519209637721059e-04
2.339000000000000000e+03,5.182193465729554617e-03,1.450073100906209352e-04
2.340000000000000000e+03,2.236809478849172746e-03,9.294441204723335255e-05
2.341000000000000000e+03,4.235088434964418350e-03,1.262224598281348504e-04
2.342000000000000000e+03,3.847766371121009218e-03,1.230654581005826429e-04
2.343000000000000000e+03,7.442071844935417395e-03,1.752009252551338793e-04
2.344000000000000000e+03,1.762896294792493275e-03,8.157867419285341109e-05
2.345000000000000000e+03,3.375742542197306736e-03,1.110377648163076038e-04
2.346000000000000000e+03,2.965955754419167915e-03,1.062619736958992365e-04
2.347000000000000000e+03,5.964882062077522286e-03,1.600979893705426545e-04
2.348000000000000000e+03,2.569165756503741151e-03,9.897199597097439279e-05
2.349000000000000000e+03,5.033883755505084989e-03,1.432051436148219748e-04
2.350000000000000000e+03,4.516075195868810357e-03,1.359139649831491174e-04
2.351000000000000000e+03,9.110550752480824424e-03,2.018703124314675959e-04
2.352000000000000000e+03,1.587300957838694250e-03,7.160952953077698627e-05
2.353000000000000000e+03,3.079495686690012814e-03,1.032649107597562058e-04
2.354000000000000000e+03,2.604196924517551952e-03,9.280834610794652553e-05
2.355000000000000000e+03,5.146630473484595410e-03,1.398809154519001262e-04
2.356000000000000000e+03,2.276283147732416617e-03,9.228669059692298088e-05
2.357000000000000000e+03,4.404040886958440412e-03,1.343379557305141503e-04
2.358000000000000000e+03,4.004603386322657700e-03,1.230763317629588599e-04
2.359000000000000000e+03,7.749907875557740349e-03,1.792598425095584557e-04
2.360000000000000000e+03,1.943195809026559279e-03,8.877724780104585779e-05
2.361000000000000000e+03,3.722316152155399210e-03,1.244473853714249802e-04
2.362000000000000000e+03,3.403494727661212499e-03,1.253530099367315361e-04
2.363000000000000000e+03,6.694030345777670504e-03,1.787233873535202611e-04
2.364000000000000000e+03,3.069748536398013428e-03,1.194404004999292360e-04
2.365000000000000000e+03,5.864798970321814277e-03,1.659274272404282153e-04
2.366000000000000000e+03,5.488843672076861371e-03,1.643709845150485057e-04
2.367000000000000000e+03,1.067412226587534027e-02,2.276368134324472682e-04
2.368000000000000000e+03,1.602428856541713133e-03,7.006697265865913043e-05
2.369000000000000000e+03,3.064968672742446332e-03,9.872675299198807413e-05
2.370000000000000000e+03,2.562013430694739125e-03,8.859594702346740541e-05
2.371000000000000000e+03,5.048178173005580735e-03,1.331860131932700256e-04
2.372000000000000000e+03,2.178692066967487413e-03,8.563027924615329199e-05
2.373000000000000000e+03,4.169899287124474718e-03,1.201914763509519170e-04
2.374000000000000000e+03,3.635195600787798770e-03,1.110803979831510738e-04
2.375000000000000000e+03,7.085133947630723426e-03,1.612591567237743617e-04
2.376000000000000000e+03,1.840773460169633276e-03,8.104477282028414525e-05
2.377000000000000000e+03,3.418265452533960150e-03,1.107389007108177618e-04
2.378000000000000000e+03,3.014023540914058559e-03,1.097129800728401138e-04
2.379000000000000000e+03,5.855330055703719151e-03,1.582555560210052476e-04
2.380000000000000000e+03,2.618040377298990959e-03,1.013959831980420525e-04
2.381000000000000000e+03,5.018109561701615540e-03,1.398226152659619889e-04
2.382000000000000000e+03,4.458114508986472761e-03,1.335657098759757773e-04
2.383000000000000000e+03,8.769033663968245698e-03,1.908890779983453531e-04
2.384000000000000000e+03,1.600643710941076310e-03,6.842881456161263533e-05
2.385000000000000000e+03,3.043929164956013164e-03,1.006774070322864143e-04
2.386000000000000000e+03,2.530747392922640029e-03,8.420758275070774456e-05
2.387000000000000000e+03,5.031274818629026188e-03,1.371492494291964110e-04
2.388000000000000000e+03,2.218072666476170011e-03,8.791504514947659282e-05
2.389000000000000000e+03,4.223557581802209020e-03,1.237989295865538878e-04
2.390000000000000000e+03,3.785834086984395889e-03,1.146518323436457592e-04
2.391000000000000000e+03,7.365079840769369994e-03,1.689535112063637867e-04
2.392000000000000000e+03,1.862910629560550133e-03,7.938854498961178164e-05
2.393000000000000000e+03,3.546606937348842532e-03,1.144410406868124236e-04
2.394000000000000000e+03,3.090760172009467989e-03,1.023559997390118226e-04
2.395000000000000000e+03,6.204682304660479562e-03,1.630007294862652898e-04
2.396000000000000000e+03,2.807156960715850077e-03,1.050020278360128953e-04
2.397000000000000000e+03,5.316027442018191225e-03,1.442278875933706011e-04
2.398000000000000000e+03,4.972755658030510000e-03,1.455156043973105252e-04
2.399000000000000000e+03,9.645945122788350187e-03,2.044041929587118241e-04
2.400000000000000000e+03,1.621614690621693902e-03,8.254399246476581866e-05
2.401000000000000000e+03,3.072389173954725213e-03,1.120922082528665406e-04
2.402000000000000000e+03,2.651326955904563260e-03,1.025842315651783880e-04
2.403000000000000000e+03,5.055167992214362055e-03,1.429896936118241950e-04
2.404000000000000000e+03,2.258886756201585171e-03,9.789205035571679270e-05
2.405000000000000000e+03,4.200885162800550507e-03,1.304115968497140292e-04
2.406000000000000000e+03,3.808269064277410628e-03,1.224291450520745620e-04
2.407000000000000000e+03,7.175691732217868470e-03,1.691358428690813056e-04
2.408000000000000000e+03,1.890643394589424080e-03,9.935716554721148229e-05
2.409000000000000000e+03,3.422382579247156605e-03,1.230512409465854898e-04
2.410000000000000000e+03,2.975571017786860298e-03,1.151052392432579932e-04
2.411000000000000000e+03,5.868717970053355208e-03,1.636921518736483188e-04
2.412000000000000000e+03,2.752097493832309904e-03,1.192652988457202826e-04
2.413000000000000000e+03,5.067011506309111561e-03,1.512847039074171739e-04
2.414000000000000000e+03,4.613808332482973937e-03,1.451007331254273395e-04
2.415000000000000000e+03,9.029371529097359253e-03,2.054011627657827794e-04
